,token,Total0,Total1,Total2
5237,signed,0.0,0.0,1.0
5238,significance,0.0,0.0,1.0
5239,significant,0.0,0.0,7.0
5240,signs,0.0,0.0,10.0
5241,sikov,0.0,0.0,2.0
5242,silva,0.0,0.0,2.0
5243,silvestro,0.0,0.0,6.0
5244,silvia,0.0,0.0,3.0
5245,similar,0.0,0.0,10.0
5246,similarly,0.0,0.0,1.0
5247,simple,1.0,0.0,6.0
5248,simplex,0.0,0.0,3.0
5249,simply,0.0,0.0,1.0
5250,sinai,0.0,0.0,3.0
5251,since,0.0,0.0,35.0
5252,single,2.0,0.0,0.0
5253,sip,0.0,0.0,1.0
5254,sister,0.0,0.0,3.0
5255,sit,0.0,0.0,2.0
5256,site,7.0,0.0,70.0
5257,sitemap,3.0,0.0,0.0
5258,sites,0.0,0.0,4.0
5259,sitting,0.0,0.0,4.0
5260,situation,0.0,0.0,2.0
5261,situations,0.0,0.0,2.0
5262,sitz,0.0,0.0,1.0
5263,six,1.0,0.0,9.0
5264,size,0.0,0.0,2.0
5265,sizes,2.0,0.0,0.0
5266,skill,0.0,0.0,1.0
5267,skilled,0.0,0.0,6.0
5268,skills,0.0,0.0,6.0
5269,skin,0.0,0.0,16.0
5270,skip,1.0,0.0,0.0
5271,skudlarek,0.0,0.0,4.0
5272,skyla,1.0,0.0,0.0
5273,sleep,0.0,0.0,24.0
5274,sleeping,0.0,0.0,1.0
5275,sleeve,3.0,0.0,0.0
5276,slice,0.0,0.0,1.0
5277,sliding,1.0,0.0,1.0
5278,slight,0.0,0.0,2.0
5279,slightly,0.0,0.0,2.0
5280,slocum,0.0,0.0,1.0
5281,slomka,0.0,0.0,6.0
5282,slots,0.0,0.0,4.0
5283,slow,1.0,0.0,4.0
5284,slowly,0.0,0.0,1.0
5285,small,4.0,0.0,18.0
5286,smaller,0.0,0.0,2.0
5287,smear,0.0,0.0,3.0
5288,smears,0.0,0.0,1.0
5289,smith,0.0,0.0,4.0
5290,smoking,0.0,0.0,3.0
5291,smooth,1.0,0.0,1.0
5292,smyka,0.0,0.0,2.0
5293,snacks,0.0,0.0,2.0
5294,sneeze,0.0,0.0,2.0
5295,sneezes,0.0,0.0,2.0
5296,snegovskikh,0.0,0.0,2.0
5297,soaked,0.0,0.0,1.0
5298,soap,0.0,0.0,7.0
5299,soapy,0.0,0.0,2.0
5300,sobre,1.0,0.0,0.0
5301,sobriety,0.0,0.0,1.0
5302,social,4.0,0.0,112.0
5303,socialize,0.0,0.0,1.0
5304,society,0.0,0.0,3.0
5305,sociology,0.0,0.0,1.0
5306,socks,1.0,0.0,0.0
5307,soda,0.0,0.0,2.0
5308,sodexo,0.0,0.0,2.0
5309,sodium,0.0,0.0,1.0
5310,soften,0.0,0.0,1.0
5311,softener,0.0,0.0,1.0
5312,software,0.0,0.0,2.0
5313,sold,0.0,0.0,1.0
5314,sole,0.0,0.0,6.0
5315,solely,0.0,0.0,2.0
5316,solid,96.0,0.0,2.0
5317,solution,0.0,0.0,2.0
5318,solve,0.0,0.0,1.0
5319,some,3.0,0.0,62.0
5320,someone,3.0,0.0,7.0
5321,someone’s,0.0,0.0,1.0
5322,something,0.0,0.0,6.0
5323,sometimes,0.0,0.0,10.0
5324,son,6.0,0.0,0.0
5325,soon,2.0,0.0,6.0
5326,sophisticated,0.0,0.0,2.0
5327,sore,0.0,0.0,4.0
5328,sorry,4.0,0.0,0.0
5329,sort,0.0,0.0,1.0
5330,sound,0.0,0.0,2.0
5331,source,2.0,0.0,5.0
5332,south,6.0,0.0,263.0
5333,southeast,4.0,0.0,1.0
5334,southeastern,0.0,0.0,10.0
5335,southern,13.0,0.0,2.0
5336,southwest,6.0,0.0,0.0
5337,spaces,0.0,0.0,4.0
5338,spalt,0.0,0.0,4.0
5339,span,8.0,0.0,0.0
5340,spanid,0.0,0.0,1.0
5341,spanish,0.0,0.0,2.0
5342,spasm,0.0,0.0,3.0
5343,spaulding,0.0,0.0,74.0
5344,spaulding's,0.0,0.0,1.0
5345,speak,6.0,0.0,10.0
5346,speaking,0.0,0.0,1.0
5347,speaks,0.0,0.0,1.0
5348,special,0.0,0.0,98.0
5349,specialist,0.0,0.0,8.0
5350,specialists,0.0,0.0,1.0
5351,specializations,0.0,0.0,1.0
5352,specialize,0.0,0.0,1.0
5353,specialized,0.0,0.0,14.0
5354,specializes,0.0,0.0,2.0
5355,specially,0.0,0.0,4.0
5356,specialty,0.0,0.0,16.0
5357,specific,2.0,0.0,18.0
5358,specifically,0.0,0.0,2.0
5359,specified,0.0,0.0,1.0
5360,specimens,0.0,0.0,1.0
5361,spectrum,0.0,0.0,8.0
5362,speech,0.0,0.0,4.0
5363,speed,0.0,0.0,1.0
5364,spend,0.0,0.0,3.0
5365,spending,0.0,0.0,4.0
5366,spends,0.0,0.0,1.0
5367,spermicide,0.0,0.0,1.0
5368,spic,0.0,0.0,2.0
5369,spina,0.0,0.0,1.0
5370,spinal,0.0,0.0,2.0
5371,spine,0.0,0.0,7.0
5372,spinelli,0.0,0.0,6.0
5373,spiritual,0.0,0.0,2.0
5374,spoken,0.0,0.0,2.0
5375,sponsored,0.0,0.0,12.0
5376,sports,0.0,0.0,32.0
5377,spot,7.0,0.0,0.0
5378,spotting,0.0,0.0,2.0
5379,sprain,0.0,0.0,1.0
5380,spray,0.0,0.0,2.0
5381,spread,0.0,0.0,38.0
5382,spreading,0.0,0.0,3.0
5383,spreads,0.0,0.0,1.0
5384,spring,1.0,0.0,0.0
5385,squatting,0.0,0.0,1.0
5386,squatting—no,0.0,0.0,1.0
5387,squeeze,0.0,0.0,7.0
5388,squeezed,0.0,0.0,1.0
5389,squeezing,0.0,0.0,1.0
5390,squirt,0.0,0.0,1.0
5391,srilakshmi,0.0,0.0,2.0
5392,ssr,2.0,0.0,0.0
5393,stabilization,0.0,0.0,5.0
5394,stacked,0.0,0.0,44.0
5395,stacy,0.0,0.0,8.0
5396,staff,2.0,0.0,54.0
5397,staffed,0.0,0.0,6.0
5398,staffing,0.0,0.0,2.0
5399,stage,0.0,0.0,4.0
5400,stages,0.0,0.0,1.0
5401,staging,0.0,0.0,4.0
5402,stairs,0.0,0.0,1.0
5403,stanchina,0.0,0.0,2.0
5404,stand,4.0,0.0,1.0
5405,standard,1.0,0.0,2.0
5406,standards,0.0,0.0,3.0
5407,standing,1.0,0.0,2.0
5408,stands,0.0,0.0,2.0
5409,staph,0.0,0.0,1.0
5410,star,0.0,0.0,17.0
5411,starches,0.0,0.0,1.0
5412,stars,0.0,0.0,1.0
5413,start,6.0,0.0,4.0
5414,started,0.0,0.0,5.0
5415,starting,0.0,0.0,6.0
5416,starts,0.0,0.0,3.0
5417,state,16.0,0.0,29.0
5418,stated,0.0,0.0,1.0
5419,statement,2.0,0.0,2.0
5420,statementisnotterminated,4.0,0.0,0.0
5421,statementprice,0.0,0.0,12.0
5422,states,8.0,0.0,3.0
5423,statistics,0.0,0.0,2.0
5424,stay,3.0,0.0,12.0
5425,staying,0.0,0.0,2.0
5426,std,6.0,0.0,0.0
5427,stds,2.0,0.0,0.0
5428,stein,0.0,0.0,2.0
5429,step,1.0,0.0,9.0
5430,stephanie,0.0,0.0,7.0
5431,stephen,0.0,0.0,5.0
5432,steps,0.0,0.0,2.0
5433,sterile,0.0,0.0,1.0
5434,sterilization,2.0,0.0,1.0
5435,steroid,0.0,0.0,1.0
5436,steroidal,0.0,0.0,2.0
5437,steve,0.0,0.0,2.0
5438,steven,0.0,0.0,20.0
5439,stewart,0.0,0.0,6.0
5440,sticky,8.0,0.0,1.0
5441,still,5.0,0.0,13.0
5442,stimulate,0.0,0.0,1.0
5443,stitches,0.0,0.0,3.0
5444,sti’s,0.0,0.0,1.0
5445,stoddard,0.0,0.0,2.0
5446,stomach,0.0,0.0,1.0
5447,stone,0.0,0.0,4.0
5448,stones,0.0,0.0,1.0
5449,stonestreet,0.0,0.0,2.0
5450,stony,0.0,0.0,1.0
5451,stool,0.0,0.0,6.0
5452,stop,4.0,0.0,12.0
5453,stopped,0.0,0.0,2.0
5454,stopping,0.0,0.0,1.0
5455,stops,0.0,0.0,1.0
5456,storage,1.0,0.0,0.0
5457,store,8.0,0.0,0.0
5458,stored,0.0,0.0,1.0
5459,storenow,2.0,0.0,0.0
5460,stores,0.0,0.0,3.0
5461,stories,0.0,0.0,1.0
5462,stork,0.0,0.0,4.0
5463,story,5.0,0.0,2.0
5464,straight,3.0,0.0,1.0
5465,strain,0.0,0.0,2.0
5466,straining,0.0,0.0,1.0
5467,strains,0.0,0.0,4.0
5468,strategic,0.0,0.0,2.0
5469,strategies,0.0,0.0,2.0
5470,strategy,0.0,0.0,2.0
5471,strategyapplyvice,1.0,0.0,0.0
5472,strategynyc,1.0,0.0,0.0
5473,strategyoffice,1.0,0.0,0.0
5474,strategyremoteoffice,1.0,0.0,0.0
5475,streaks,0.0,0.0,1.0
5476,streamline,0.0,0.0,2.0
5477,street,4.0,0.0,139.0
5478,streeteast,0.0,0.0,3.0
5479,streetsuite,0.0,0.0,2.0
5480,strength,0.0,0.0,1.0
5481,strengthen,0.0,0.0,2.0
5482,strengthening,0.0,0.0,1.0
5483,stress,0.0,0.0,6.0
5484,stressors,0.0,0.0,1.0
5485,stretch,0.0,0.0,1.0
5486,strictly,0.0,0.0,1.0
5487,strides,0.0,0.0,1.0
5488,string,6.0,0.0,0.0
5489,strings,1.0,0.0,0.0
5490,strive,0.0,0.0,3.0
5491,strives,0.0,0.0,3.0
5492,stroke,0.0,0.0,5.0
5493,strong,1.0,0.0,3.0
5494,stronger,2.0,0.0,2.0
5495,structure,0.0,0.0,1.0
5496,structures,0.0,0.0,2.0
5497,struggle,0.0,0.0,2.0
5498,struggled,0.0,0.0,1.0
5499,stuckey,0.0,0.0,10.0
5500,student,0.0,0.0,5.0
5501,students,0.0,0.0,6.0
5502,studies,0.0,0.0,12.0
5503,study,0.0,0.0,7.0
5504,studying,0.0,0.0,2.0
5505,stunt,1.0,0.0,0.0
5506,sturdy,0.0,0.0,3.0
5507,style,1.0,0.0,4.0
5508,styles,4.0,0.0,0.0
5509,styling,3.0,0.0,0.0
5510,stylize,4.0,0.0,0.0
5511,subject,1.0,0.0,2.0
5512,subjects,0.0,0.0,1.0
5513,submission,2.0,0.0,0.0
5514,submit,7.0,0.0,4.0
5515,submitbtn,1.0,0.0,0.0
5516,submitpresegue,2.0,0.0,0.0
5517,submits,0.0,0.0,1.0
5518,submitsegue,4.0,0.0,0.0
5519,submitted,2.0,0.0,0.0
5520,submitting,0.0,0.0,3.0
5521,subscribe,4.0,0.0,5.0
5522,subscribing,0.0,0.0,1.0
5523,subsequent,0.0,0.0,1.0
5524,subset,0.0,0.0,4.0
5525,subsidiary,0.0,0.0,1.0
5526,subspecialty,0.0,0.0,1.0
5527,substance,0.0,0.0,12.0
5528,substantial,1.0,0.0,1.0
5529,substitute,0.0,0.0,1.0
5530,success,0.0,0.0,2.0
5531,such,4.0,0.0,61.0
5532,sudden,0.0,0.0,1.0
5533,suddenly,0.0,0.0,4.0
5534,suffer,0.0,0.0,3.0
5535,suffering,0.0,0.0,1.0
5536,suffers,0.0,0.0,1.0
5537,sugar,0.0,0.0,10.0
5538,sugars,0.0,0.0,17.0
5539,sugary,0.0,0.0,1.0
5540,suggest,0.0,0.0,4.0
5541,suggested,0.0,0.0,4.0
5542,suggests,0.0,0.0,2.0
5543,suicidal,0.0,0.0,1.0
5544,suicide,0.0,0.0,12.0
5545,suite,0.0,0.0,166.0
5546,sullivan,0.0,0.0,18.0
5547,summa,0.0,0.0,1.0
5548,summarize,0.0,0.0,1.0
5549,summary,0.0,0.0,2.0
5550,summer,0.0,0.0,1.0
5551,sun,1.0,0.0,0.0
5552,sundaresan,0.0,0.0,2.0
5553,sunday,1.0,0.0,0.0
5554,sundin,0.0,0.0,2.0
5555,sung,0.0,0.0,8.0
5556,sunt,0.0,0.0,3.0
5557,suny,0.0,0.0,2.0
5558,supervisor,0.0,0.0,1.0
5559,supplement,0.0,0.0,1.0
5560,supplementation,0.0,0.0,1.0
5561,supplements,0.0,0.0,2.0
5562,supplies,0.0,0.0,1.0
5563,supply,0.0,0.0,4.0
5564,support,3.0,0.0,47.0
5565,supported,0.0,0.0,4.0
5566,supporters,1.0,0.0,0.0
5567,supporting,1.0,0.0,6.0
5568,supportive,0.0,0.0,77.0
5569,supports,1.0,0.0,3.0
5570,suppositories,0.0,0.0,1.0
5571,supreme,3.0,0.0,0.0
5572,sure,7.0,0.0,10.0
5573,surface,0.0,0.0,5.0
5574,surfaces,0.0,0.0,6.0
5575,surgeon,0.0,0.0,24.0
5576,surgeons,0.0,0.0,7.0
5577,surgeries,0.0,0.0,3.0
5578,surgery,0.0,0.0,173.0
5579,surgical,0.0,0.0,111.0
5580,surgically,0.0,0.0,1.0
5581,surprised,0.0,0.0,1.0
5582,surprising,0.0,0.0,1.0
5583,surround,0.0,0.0,1.0
5584,surrounding,0.0,0.0,3.0
5585,surveillance,0.0,0.0,1.0
5586,survey,2.0,0.0,0.0
5587,survivability,0.0,0.0,2.0
5588,survival,0.0,0.0,3.0
5589,surviving,0.0,0.0,1.0
5590,survivorship,0.0,0.0,1.0
5591,susan,0.0,0.0,8.0
5592,susceptibility,0.0,0.0,1.0
5593,suspected,0.0,0.0,4.0
5594,sustained,0.0,0.0,1.0
5595,sutter,0.0,0.0,2.0
5596,suttmeier,0.0,0.0,2.0
5597,suture,0.0,0.0,1.0
5598,svg,3.0,0.0,0.0
5599,svp,4.0,0.0,0.0
5600,swallow,0.0,0.0,1.0
5601,swallowing,0.0,0.0,1.0
5602,sweats,0.0,0.0,1.0
5603,sweeping,0.0,0.0,1.0
5604,sweetened,0.0,0.0,2.0
5605,swelling,0.0,0.0,2.0
5606,swim,0.0,0.0,2.0
5607,swimming,0.0,0.0,2.0
5608,swings,0.0,0.0,1.0
5609,swollen,0.0,0.0,1.0
5610,sydney,0.0,0.0,1.0
5611,symp,0.0,0.0,3.0
5612,symphysis,0.0,0.0,2.0
5613,symptom,0.0,0.0,2.0
5614,symptomatic,0.0,0.0,4.0
5615,symptoms,0.0,0.0,42.0
5616,sync,1.0,0.0,0.0
5617,syncytial,0.0,0.0,1.0
5618,syndrome,0.0,0.0,19.0
5619,syndromeendometriosis,0.0,0.0,1.0
5620,syntax,1.0,0.0,0.0
5621,synthetic,0.0,0.0,1.0
5622,syphilis,0.0,0.0,1.0
5623,system,0.0,0.0,78.0
5624,systems,0.0,0.0,4.0
5625,szkwarko,0.0,0.0,2.0
5626,szlezak,0.0,0.0,2.0
5627,table,0.0,0.0,2.0
5628,tabs,1.0,0.0,0.0
5629,tabulating,0.0,0.0,1.0
5630,tachjian,0.0,0.0,6.0
5631,tadros,0.0,0.0,6.0
5632,tag,2.0,0.0,0.0
5633,tags,0.0,0.0,1.0
5634,tailbone,0.0,0.0,1.0
5635,tailored,0.0,0.0,1.0
5636,tailors,0.0,0.0,1.0
5637,taj,0.0,0.0,2.0
5638,take,14.0,0.0,56.0
5639,taken,0.0,0.0,5.0
5640,takes,0.0,0.0,5.0
5641,taking,3.0,0.0,14.0
5642,talent,0.0,0.0,2.0
5643,talk,2.0,0.0,14.0
5644,talked,0.0,0.0,2.0
5645,talking,1.0,0.0,0.0
5646,talks,0.0,0.0,1.0
5647,tampon,0.0,0.0,2.0
5648,tanya,0.0,0.0,2.0
5649,taps,0.0,0.0,1.0
5650,tara,0.0,0.0,2.0
5651,tarabulsi,0.0,0.0,2.0
5652,taraji,2.0,0.0,0.0
5653,tardive,0.0,0.0,2.0
5654,target,10.0,0.0,1.0
5655,targetedcontentdata,0.0,0.0,44.0
5656,taro,0.0,0.0,4.0
5657,tasks,0.0,0.0,1.0
5658,tau,0.0,0.0,1.0
5659,tavares,0.0,0.0,4.0
5660,tax,6.0,0.0,0.0
5661,taylor,0.0,0.0,2.0
5662,teaches,0.0,0.0,1.0
5663,teaching,1.0,0.0,10.0
5664,team,2.0,0.0,41.0
5665,teams,0.0,0.0,4.0
5666,teamwork,0.0,0.0,2.0
5667,tears,0.0,0.0,3.0
5668,technician,0.0,0.0,1.0
5669,techniques,0.0,0.0,3.0
5670,technologist,0.0,0.0,1.0
5671,technology,0.0,0.0,8.0
5672,teen,0.0,0.0,2.0
5673,teens,4.0,0.0,0.0
5674,teeth,0.0,0.0,1.0
5675,teh,0.0,0.0,4.0
5676,telecommunications,0.0,0.0,1.0
5677,telecommuteroffice,2.0,0.0,0.0
5678,telehealth,6.0,0.0,1.0
5679,telemetrybasedata,2.0,0.0,0.0
5680,telemetryitem,2.0,0.0,0.0
5681,telephone,2.0,0.0,5.0
5682,telephones,0.0,0.0,1.0
5683,tell,5.0,0.0,15.0
5684,tells,0.0,0.0,1.0
5685,temperature,0.0,0.0,4.0
5686,temperatures,0.0,0.0,2.0
5687,template,0.0,0.0,1.0
5688,templates,0.0,0.0,1.0
5689,temple,0.0,0.0,2.0
5690,temporarily,1.0,0.0,0.0
5691,temporary,1.0,0.0,3.0
5692,tempting,0.0,0.0,2.0
5693,ten,0.0,0.0,3.0
5694,tender,0.0,0.0,1.0
5695,tenderness,0.0,0.0,4.0
5696,tennessee,3.0,0.0,2.0
5697,teresa,0.0,0.0,8.0
5698,term,1.0,0.0,6.0
5699,terminally,0.0,0.0,8.0
5700,terms,10.0,0.0,15.0
5701,terrence,0.0,0.0,4.0
5702,terri,0.0,0.0,2.0
5703,terrifying,0.0,0.0,1.0
5704,terry,0.0,0.0,2.0
5705,tertiary,0.0,0.0,1.0
5706,tesar,0.0,0.0,2.0
5707,test,2.0,0.0,45.0
5708,tested,0.0,0.0,1.0
5709,testing,6.0,0.0,99.0
5710,tests,0.0,0.0,16.0
5711,tests”,0.0,0.0,1.0
5712,test”,0.0,0.0,1.0
5713,tetreault,0.0,0.0,1.0
5714,tewary,0.0,0.0,4.0
5715,texas,2.0,0.0,1.0
5716,text,5.0,0.0,3.0
5717,textarea,2.0,0.0,0.0
5718,textchange,1.0,0.0,0.0
5719,thakkar,0.0,0.0,2.0
5720,than,5.0,0.0,45.0
5721,thank,6.0,0.0,5.0
5722,thanksgiving,1.0,0.0,0.0
5723,that's,2.0,0.0,1.0
5724,that’s,1.0,0.0,2.0
5725,theater,1.0,0.0,0.0
5726,their,1.0,0.0,110.0
5727,them,5.0,0.0,32.0
5728,theme,1.0,0.0,0.0
5729,themselves,0.0,0.0,1.0
5730,then,2.0,0.0,26.0
5731,theodor,0.0,0.0,2.0
5732,theorgs,0.0,0.0,2.0
5733,theory,0.0,0.0,1.0
5734,therapeutic,0.0,0.0,3.0
5735,therapies,0.0,0.0,6.0
5736,therapist,0.0,0.0,7.0
5737,therapists,0.0,0.0,3.0
5738,therapy,5.0,0.0,112.0
5739,there,3.0,0.0,69.0
5740,there's,2.0,0.0,2.0
5741,therefore,0.0,0.0,2.0
5742,theresa,0.0,0.0,2.0
5743,there’s,2.0,0.0,0.0
5744,these,2.0,0.0,107.0
5745,theta,0.0,0.0,1.0
5746,theva,0.0,0.0,2.0
5747,they,8.0,0.0,57.0
5748,they're,1.0,0.0,0.0
5749,theyel,0.0,0.0,2.0
5750,they’ve,2.0,0.0,0.0
5751,thick,0.0,0.0,1.0
5752,thicker,0.0,0.0,1.0
5753,thighs,0.0,0.0,1.0
5754,thin,1.0,0.0,0.0
5755,thing,1.0,0.0,5.0
5756,things,0.0,0.0,3.0
5757,think,5.0,0.0,6.0
5758,thinking,0.0,0.0,1.0
5759,thinners,0.0,0.0,1.0
5760,thinning,0.0,0.0,1.0
5761,third,1.0,0.0,7.0
5762,this,85.0,0.0,255.0
5763,thisplugin,1.0,0.0,0.0
5764,thomas,0.0,0.0,16.0
5765,thompson,0.0,0.0,2.0
5766,thoracic,0.0,0.0,6.0
5767,thorough,0.0,0.0,1.0
5768,those,1.0,0.0,28.0
5769,though,0.0,0.0,12.0
5770,thought,0.0,0.0,7.0
5771,thoughtful,0.0,0.0,1.0
5772,thoughts,0.0,0.0,2.0
5773,thousands,1.0,0.0,2.0
5774,threads,0.0,0.0,2.0
5775,threat,0.0,0.0,2.0
5776,threaten,0.0,0.0,3.0
5777,three,0.0,0.0,16.0
5778,thromboembolism,0.0,0.0,1.0
5779,through,11.0,0.0,68.0
5780,throughout,0.0,0.0,18.0
5781,throw,0.0,0.0,2.0
5782,throwing,0.0,0.0,2.0
5783,thu,0.0,0.0,1.0
5784,thurbers,0.0,0.0,9.0
5785,thurs,1.0,0.0,0.0
5786,thursday,0.0,0.0,2.0
5787,thyroid,0.0,0.0,1.0
5788,ticagrelor,0.0,0.0,1.0
5789,ticket,0.0,0.0,1.0
5790,ticket©,1.0,0.0,0.0
5791,ticlopidine,0.0,0.0,1.0
5792,tiene,1.0,0.0,0.0
5793,tighten,0.0,0.0,2.0
5794,tiktok,1.0,0.0,0.0
5795,tile,1.0,0.0,0.0
5796,time,7.0,0.0,40.0
5797,timeframe,0.0,0.0,2.0
5798,timefull,1.0,0.0,0.0
5799,timely,0.0,0.0,3.0
5800,timeno,1.0,0.0,0.0
5801,times,1.0,0.0,11.0
5802,timing,0.0,0.0,1.0
5803,tina,0.0,0.0,1.0
5804,tiny,0.0,0.0,1.0
5805,tip,0.0,0.0,2.0
5806,tips,0.0,0.0,1.0
5807,tipsheet,1.0,0.0,0.0
5808,tired,0.0,0.0,1.0
5809,tissue,0.0,0.0,10.0
5810,tissues,0.0,0.0,5.0
5811,title,1.0,0.0,1.0
5812,toastfadein,9.0,0.0,0.0
5813,tobacco,0.0,0.0,2.0
5814,today,2.0,0.0,3.0
5815,today's,0.0,0.0,1.0
5816,toddlers,0.0,0.0,1.0
5817,toes,0.0,0.0,1.0
5818,together,0.0,0.0,31.0
5819,toggle,23.0,0.0,1.0
5820,toggling,1.0,0.0,0.0
5821,toilet,0.0,0.0,2.0
5822,token,2.0,0.0,2.0
5823,told,0.0,0.0,4.0
5824,tolerance,0.0,0.0,4.0
5825,tolga,0.0,0.0,2.0
5826,toll,1.0,0.0,507.0
5827,tomar,1.0,0.0,0.0
5828,tomography,0.0,0.0,2.0
5829,tomosynthesis,0.0,0.0,1.0
5830,too,2.0,0.0,4.0
5831,took,0.0,0.0,1.0
5832,tool,1.0,0.0,7.0
5833,tools,1.0,0.0,1.0
5834,top,8.0,0.0,16.0
5835,topics,0.0,0.0,6.0
5836,torres,0.0,0.0,2.0
5837,total,0.0,0.0,5.0
5838,totam,0.0,0.0,3.0
5839,touch,1.0,0.0,4.0
5840,touched,0.0,0.0,2.0
5841,touching,0.0,0.0,13.0
5842,tov,1.0,0.0,0.0
5843,towards,0.0,0.0,3.0
5844,tower,0.0,0.0,1.0
5845,tpc,0.0,0.0,4.0
5846,tracey,0.0,0.0,2.0
5847,tracker,1.0,0.0,0.0
5848,tracking,1.0,0.0,0.0
5849,tract,0.0,0.0,2.0
5850,traditional,0.0,0.0,3.0
5851,trail,0.0,0.0,94.0
5852,trained,0.0,0.0,10.0
5853,training,0.0,0.0,22.0
5854,trans,1.0,0.0,0.0
5855,transaction,5.0,0.0,0.0
5856,transactions,0.0,0.0,1.0
5857,transcribes,0.0,0.0,1.0
5858,transdisciplinary,0.0,0.0,1.0
5859,transfer,0.0,0.0,2.0
5860,transfers,0.0,0.0,1.0
5861,transform,0.0,0.0,1.0
5862,transformation,1.0,0.0,0.0
5863,transfusion,0.0,0.0,1.0
5864,transgender,5.0,0.0,2.0
5865,transition,1.0,0.0,3.0
5866,transitions,1.0,0.0,0.0
5867,translates,0.0,0.0,1.0
5868,translation,0.0,0.0,4.0
5869,transmissible,0.0,0.0,2.0
5870,transmission,0.0,0.0,5.0
5871,transmit,0.0,0.0,2.0
5872,transmitted,4.0,0.0,5.0
5873,transmitting,0.0,0.0,2.0
5874,transparency,0.0,0.0,48.0
5875,transparencyresearch,0.0,0.0,1.0
5876,transparencysurprise,0.0,0.0,1.0
5877,transparent,1.0,0.0,0.0
5878,transplants,0.0,0.0,1.0
5879,transport,0.0,0.0,5.0
5880,transportation,0.0,0.0,3.0
5881,transporting,0.0,0.0,1.0
5882,transports,0.0,0.0,1.0
5883,tratando,1.0,0.0,0.0
5884,trauma,0.0,0.0,2.0
5885,travel,0.0,0.0,1.0
5886,traveling,1.0,0.0,0.0
5887,trays,0.0,0.0,2.0
5888,treat,0.0,0.0,12.0
5889,treatable,0.0,0.0,1.0
5890,treated,0.0,0.0,8.0
5891,treating,0.0,0.0,11.0
5892,treatment,5.0,0.0,73.0
5893,treatments,0.0,0.0,15.0
5894,treats,0.0,0.0,4.0
5895,triage,0.0,0.0,7.0
5896,trial,0.0,0.0,1.0
5897,trials,0.0,0.0,10.0
5898,tribal,1.0,0.0,0.0
5899,tribunal,0.0,0.0,1.0
5900,tribute,1.0,0.0,2.0
5901,trichomoniasis,0.0,0.0,1.0
5902,tried,0.0,0.0,1.0
5903,tries,0.0,0.0,1.0
5904,trigger,4.0,0.0,0.0
5905,trimester,0.0,0.0,1.0
5906,trips,0.0,0.0,1.0
5907,trojan,0.0,0.0,1.0
5908,trouble,0.0,0.0,3.0
5909,troublesome,0.0,0.0,2.0
5910,true,2.0,0.0,50.0
5911,truly,1.0,0.0,0.0
5912,trust,0.0,0.0,1.0
5913,trusted,5.0,0.0,6.0
5914,try,7.0,0.0,6.0
5915,tryforos,0.0,0.0,2.0
5916,trying,1.0,0.0,3.0
5917,trymonthlynotice,1.0,0.0,0.0
5918,tsuyoshi,0.0,0.0,6.0
5919,tub,0.0,0.0,1.0
5920,tubal,2.0,0.0,0.0
5921,tube,0.0,0.0,11.0
5922,tuberculosis,0.0,0.0,2.0
5923,tubes,0.0,0.0,2.0
5924,tues,1.0,0.0,0.0
5925,tufts,1.0,0.0,6.0
5926,tulane,0.0,0.0,1.0
5927,tumor,0.0,0.0,3.0
5928,tumors,0.0,0.0,2.0
5929,turilli,0.0,0.0,2.0
5930,turn,1.0,0.0,2.0
5931,turnaround,0.0,0.0,1.0
5932,turned,2.0,0.0,0.0
5933,tuuli,0.0,0.0,3.0
5934,tuya,0.0,0.0,4.0
5935,twice,2.0,0.0,1.0
5936,twitter,3.0,0.0,0.0
5937,two,2.0,0.0,24.0
5938,tylenol,0.0,0.0,7.0
5939,tyler,0.0,0.0,2.0
5940,type,1.0,0.0,40.0
5941,typeallfull,1.0,0.0,0.0
5942,typeof,1.0,0.0,2.0
5943,types,1.0,0.0,21.0
5944,typethis,1.0,0.0,0.0
5945,typical,0.0,0.0,2.0
5946,typically,0.0,0.0,3.0
5947,typographical,0.0,0.0,1.0
5948,tyrka,0.0,0.0,2.0
5949,uebelacker,0.0,0.0,2.0
5950,ulcerative,0.0,0.0,2.0
5951,ultrasound,0.0,0.0,13.0
5952,umbilical,0.0,0.0,1.0
5953,unable,2.0,0.0,4.0
5954,unauthorized,0.0,0.0,1.0
5955,unaware,0.0,0.0,3.0
5956,unborn,0.0,0.0,1.0
5957,uncap,0.0,0.0,1.0
5958,uncertainty,0.0,0.0,1.0
5959,uncheck,2.0,0.0,0.0
5960,unchecked,2.0,0.0,0.0
5961,unclear,0.0,0.0,2.0
5962,uncomfortable,0.0,0.0,4.0
5963,uncomfortably,0.0,0.0,1.0
5964,unde,0.0,0.0,9.0
5965,undefined,1.0,0.0,0.0
5966,under,12.0,0.0,22.0
5967,undergo,0.0,0.0,1.0
5968,undergoing,0.0,0.0,2.0
5969,undergraduate,0.0,0.0,1.0
5970,underline,0.0,0.0,1.0
5971,underlying,0.0,0.0,3.0
5972,underneath,2.0,0.0,1.0
5973,understand,0.0,0.0,18.0
5974,understanding,0.0,0.0,5.0
5975,understood,0.0,0.0,2.0
5976,underwear,0.0,0.0,1.0
5977,undivided,0.0,0.0,1.0
5978,unemployment,0.0,0.0,1.0
5979,unexpected,0.0,0.0,1.0
