,token,Total0,Total1,Total2,Total3,Total4
4587,submitpresegue,0.0,0.0,2.0,2.0,2.0
4588,submitsegue,0.0,0.0,4.0,4.0,4.0
4589,submitted,0.0,1.0,2.0,2.0,2.0
4590,subscribe,0.0,0.0,4.0,4.0,4.0
4591,subscriptionoffercontent,0.0,1.0,0.0,0.0,0.0
4592,substantial,0.0,1.0,0.0,0.0,0.0
4593,substitute,0.0,31.0,0.0,0.0,0.0
4594,substitution,0.0,1.0,0.0,0.0,0.0
4595,substitutions,0.0,1.0,0.0,0.0,0.0
4596,subtle,0.0,1.0,0.0,0.0,0.0
4597,success,0.0,6.0,0.0,0.0,0.0
4598,such,0.0,138.0,4.0,4.0,4.0
4599,sudanspainsri,0.0,1.0,0.0,0.0,0.0
4600,sudden,0.0,4.0,0.0,0.0,0.0
4601,suficiente,0.0,2.0,0.0,0.0,0.0
4602,sugar,0.0,4.0,0.0,0.0,0.0
4603,suggests,0.0,91.0,0.0,0.0,0.0
4604,suite,0.0,21.0,0.0,0.0,0.0
4605,summary,0.0,1.0,0.0,0.0,0.0
4606,summer,0.0,7.0,0.0,0.0,0.0
4607,summery,0.0,1.0,0.0,0.0,0.0
4608,sun,0.0,0.0,0.0,1.0,1.0
4609,sunburn,0.0,1.0,0.0,0.0,0.0
4610,sunday,0.0,1.0,1.0,1.0,1.0
4611,super,0.0,3.0,0.0,0.0,0.0
4612,superior,0.0,4.0,0.0,0.0,0.0
4613,supervision,0.0,1.0,0.0,0.0,0.0
4614,supplement,0.0,1.0,0.0,0.0,0.0
4615,supplier,0.0,35.0,0.0,0.0,0.0
4616,supply,0.0,1.0,0.0,0.0,0.0
4617,support,0.0,134.0,8.0,3.0,3.0
4618,supportdepartments,0.0,1.0,0.0,0.0,0.0
4619,supporters,0.0,2.0,0.0,0.0,0.0
4620,supporting,0.0,4.0,1.0,1.0,1.0
4621,supportive,0.0,1.0,0.0,0.0,0.0
4622,supports,0.0,0.0,1.0,1.0,1.0
4623,suppression,0.0,1.0,0.0,0.0,0.0
4624,supreme,0.0,0.0,4.0,3.0,3.0
4625,sure,0.0,5.0,9.0,6.0,6.0
4626,surface,0.0,1.0,0.0,0.0,0.0
4627,surgeon,0.0,4.0,0.0,0.0,0.0
4628,surgeons,0.0,4.0,0.0,0.0,0.0
4629,surgery,0.0,160.0,0.0,0.0,0.0
4630,surgerycancer,0.0,3.0,0.0,0.0,0.0
4631,surgerychristianacare,0.0,1.0,0.0,0.0,0.0
4632,surgeryda,0.0,1.0,0.0,0.0,0.0
4633,surgery—to,0.0,1.0,0.0,0.0,0.0
4634,surgical,0.0,53.0,0.0,0.0,0.0
4635,surgicenter,0.0,60.0,0.0,0.0,0.0
4636,surgicenterhealthcare,0.0,3.0,0.0,0.0,0.0
4637,surprises,0.0,30.0,0.0,0.0,0.0
4638,surrounding,0.0,2.0,0.0,0.0,0.0
4639,survey,0.0,4.0,2.0,2.0,2.0
4640,surveyed,0.0,1.0,0.0,0.0,0.0
4641,surveys,0.0,1.0,0.0,0.0,0.0
4642,survival,0.0,1.0,0.0,0.0,0.0
4643,survive,0.0,1.0,0.0,0.0,0.0
4644,survivorship,0.0,2.0,0.0,0.0,0.0
4645,suspect,0.0,1.0,0.0,0.0,0.0
4646,svg,0.0,1.0,3.0,3.0,3.0
4647,svp,0.0,0.0,4.0,4.0,4.0
4648,swaddle,0.0,1.0,0.0,0.0,0.0
4649,swank,0.0,1.0,0.0,0.0,0.0
4650,swapping,0.0,1.0,0.0,0.0,0.0
4651,sweet,0.0,10.0,0.0,0.0,0.0
4652,sweetened,0.0,1.0,0.0,0.0,0.0
4653,sweetness,0.0,2.0,0.0,0.0,0.0
4654,swiftly,0.0,1.0,0.0,0.0,0.0
4655,swiss,0.0,1.0,0.0,0.0,0.0
4656,switching,0.0,0.0,0.0,1.0,1.0
4657,symptom,0.0,3.0,0.0,0.0,0.0
4658,symptoms,0.0,9.0,0.0,0.0,0.0
4659,symptomsfind,0.0,4.0,0.0,0.0,0.0
4660,sync,0.0,0.0,1.0,1.0,1.0
4661,syndrome,0.0,3.0,0.0,0.0,0.0
4662,syndromewomen's,0.0,1.0,0.0,0.0,0.0
4663,syntax,0.0,0.0,1.0,1.0,1.0
4664,syrup,0.0,1.0,0.0,0.0,0.0
4665,system,0.0,53.0,0.0,0.0,0.0
4666,systems,0.0,2.0,0.0,0.0,0.0
4667,system’s,0.0,1.0,0.0,0.0,0.0
4668,tab,0.0,1.0,0.0,0.0,0.0
4669,table,0.0,3.0,0.0,0.0,0.0
4670,tables,0.0,1.0,0.0,0.0,0.0
4671,tablespoon,0.0,1.0,0.0,0.0,0.0
4672,tablets,0.0,1.0,0.0,0.0,0.0
4673,tabs,0.0,0.0,1.0,1.0,1.0
4674,tacos,0.0,4.0,0.0,0.0,0.0
4675,tag,0.0,0.0,2.0,2.0,2.0
4676,tailored,0.0,1.0,0.0,0.0,0.0
4677,take,0.0,37.0,8.0,15.0,15.0
4678,taken,0.0,2.0,0.0,0.0,0.0
4679,takes,0.0,4.0,0.0,0.0,0.0
4680,taking,0.0,19.0,3.0,3.0,3.0
4681,talk,0.0,66.0,3.0,3.0,3.0
4682,talking,0.0,1.0,1.0,1.0,1.0
4683,tandem,0.0,1.0,0.0,0.0,0.0
4684,tangy,0.0,8.0,0.0,0.0,0.0
4685,taraji,0.0,0.0,2.0,2.0,2.0
4686,target,0.0,0.0,6.0,10.0,10.0
4687,tasha,0.0,1.0,0.0,0.0,0.0
4688,tasks,0.0,1.0,0.0,0.0,0.0
4689,taste,0.0,1.0,0.0,0.0,0.0
4690,tastes,0.0,1.0,0.0,0.0,0.0
4691,tasty,0.0,4.0,0.0,0.0,0.0
4692,tatiana,0.0,35.0,0.0,0.0,0.0
4693,tax,0.0,0.0,6.0,6.0,6.0
4694,tblocalscript,0.0,0.0,1.0,0.0,0.0
4695,tbody,0.0,2.0,0.0,0.0,0.0
4696,tbscrollhighlight,0.0,0.0,1.0,0.0,0.0
4697,teach,0.0,32.0,0.0,0.0,0.0
4698,teaching,0.0,2.0,0.0,0.0,0.0
4699,team,0.0,20.0,1.0,1.0,1.0
4700,teamcancer,0.0,2.0,0.0,0.0,0.0
4701,teamwork,0.0,3.0,0.0,0.0,0.0
4702,team’s,0.0,1.0,0.0,0.0,0.0
4703,teaspoon,0.0,1.0,0.0,0.0,0.0
4704,tech,0.0,2.0,0.0,0.0,0.0
4705,technical,0.0,2.0,0.0,0.0,0.0
4706,technique,0.0,8.0,0.0,0.0,0.0
4707,techniques,0.0,1.0,0.0,0.0,0.0
4708,technological,0.0,1.0,0.0,0.0,0.0
4709,technologies,0.0,7.0,0.0,0.0,0.0
4710,technology,0.0,92.0,0.0,0.0,0.0
4711,teen,0.0,5.0,0.0,0.0,0.0
4712,teens,0.0,1.0,2.0,4.0,4.0
4713,telecommuteroffice,0.0,0.0,2.0,2.0,2.0
4714,telehealth,0.0,1.0,2.0,5.0,5.0
4715,telemetrybasedata,0.0,0.0,2.0,2.0,2.0
4716,telemetryitem,0.0,0.0,2.0,2.0,2.0
4717,telephone,0.0,1.0,1.0,2.0,2.0
4718,tell,0.0,3.0,5.0,5.0,5.0
4719,teléfonos,0.0,1.0,0.0,0.0,0.0
4720,temperature,0.0,1.0,0.0,0.0,0.0
4721,temptation,0.0,1.0,0.0,0.0,0.0
4722,ten,0.0,0.0,1.0,0.0,0.0
4723,tend,0.0,60.0,0.0,0.0,0.0
4724,tender,0.0,5.0,0.0,0.0,0.0
4725,tenderloin,0.0,2.0,0.0,0.0,0.0
4726,tennessee,0.0,0.0,3.0,3.0,3.0
4727,tennis,0.0,1.0,0.0,0.0,0.0
4728,term,0.0,0.0,1.0,1.0,1.0
4729,termclick,0.0,1.0,0.0,0.0,0.0
4730,terms,0.0,51.0,6.0,10.0,10.0
4731,terrific,0.0,1.0,0.0,0.0,0.0
4732,territorybrunei,0.0,1.0,0.0,0.0,0.0
4733,tertiary,0.0,1.0,0.0,0.0,0.0
4734,test,0.0,7.0,2.0,2.0,2.0
4735,testing,0.0,124.0,2.0,7.0,7.0
4736,tests,0.0,7.0,0.0,0.0,0.0
4737,tex,0.0,2.0,0.0,0.0,0.0
4738,texas,0.0,0.0,2.0,2.0,2.0
4739,text,0.0,95.0,5.0,5.0,5.0
4740,textarea,0.0,0.0,2.0,2.0,2.0
4741,textchange,0.0,0.0,1.0,1.0,1.0
4742,texting,0.0,1.0,0.0,0.0,0.0
4743,textprint,0.0,1.0,0.0,0.0,0.0
4744,texts,0.0,1.0,0.0,0.0,0.0
4745,texture,0.0,1.0,0.0,0.0,0.0
4746,text”,0.0,1.0,0.0,0.0,0.0
4747,than,0.0,73.0,6.0,5.0,5.0
4748,thank,0.0,0.0,5.0,5.0,5.0
4749,thanks,0.0,1.0,0.0,0.0,0.0
4750,thanksgiving,0.0,5.0,0.0,1.0,1.0
4751,that's,0.0,0.0,1.0,1.0,1.0
4752,that’s,0.0,4.0,0.0,0.0,0.0
4753,thead,0.0,2.0,0.0,0.0,0.0
4754,theater,0.0,0.0,1.0,1.0,1.0
4755,thecook,0.0,1.0,0.0,0.0,0.0
4756,their,0.0,77.0,2.0,1.0,1.0
4757,them,0.0,11.0,5.0,5.0,5.0
4758,theme,0.0,0.0,1.0,1.0,1.0
4759,themes,0.0,0.0,1.0,0.0,0.0
4760,themify,0.0,0.0,1.0,0.0,0.0
4761,themifyanimatedbg,0.0,0.0,4.0,0.0,0.0
4762,themifymobilemenutrigger,0.0,0.0,1.0,0.0,0.0
4763,themifyscript,0.0,0.0,2.0,0.0,0.0
4764,themselves,0.0,1.0,0.0,0.0,0.0
4765,then,0.0,8.0,2.0,2.0,2.0
4766,theory,0.0,1.0,0.0,0.0,0.0
4767,therapeutic,0.0,1.0,0.0,0.0,0.0
4768,therapist,0.0,3.0,0.0,0.0,0.0
4769,therapy,0.0,11.0,2.0,5.0,5.0
4770,there,0.0,12.0,2.0,4.0,4.0
4771,there's,0.0,0.0,2.0,2.0,2.0
4772,therefore,0.0,1.0,0.0,0.0,0.0
4773,thereof,0.0,1.0,0.0,0.0,0.0
4774,there’s,0.0,3.0,2.0,2.0,2.0
4775,these,0.0,102.0,1.0,2.0,3.0
4776,they,0.0,54.0,8.0,7.0,7.0
4777,they're,0.0,0.0,1.0,1.0,1.0
4778,they’ll,0.0,1.0,0.0,0.0,0.0
4779,they’re,0.0,1.0,0.0,1.0,1.0
4780,they’ve,0.0,0.0,2.0,2.0,2.0
4781,thigh,0.0,1.0,0.0,0.0,0.0
4782,thighs,0.0,1.0,0.0,0.0,0.0
4783,thin,0.0,0.0,1.0,1.0,1.0
4784,thing,0.0,0.0,1.0,1.0,1.0
4785,things,0.0,65.0,0.0,1.0,1.0
4786,think,0.0,11.0,5.0,5.0,5.0
4787,thinking,0.0,1.0,0.0,0.0,0.0
4788,thinner,0.0,1.0,0.0,0.0,0.0
4789,third,0.0,6.0,0.0,0.0,0.0
4790,this,0.0,304.0,70.0,82.0,83.0
4791,thisplugin,0.0,0.0,1.0,1.0,1.0
4792,thomkins,0.0,1.0,0.0,0.0,0.0
4793,thoracic,0.0,2.0,0.0,0.0,0.0
4794,those,0.0,8.0,0.0,1.0,1.0
4795,thoughts,0.0,2.0,0.0,0.0,0.0
4796,thousands,0.0,0.0,1.0,1.0,1.0
4797,thread,0.0,1.0,0.0,0.0,0.0
4798,threaded,0.0,1.0,0.0,0.0,0.0
4799,threaten,0.0,1.0,0.0,0.0,0.0
4800,threats,0.0,1.0,0.0,0.0,0.0
4801,three,0.0,5.0,0.0,0.0,0.0
4802,throat,0.0,2.0,0.0,0.0,0.0
4803,thrombosis,0.0,2.0,0.0,0.0,0.0
4804,through,0.0,34.0,11.0,12.0,12.0
4805,throughout,0.0,6.0,0.0,0.0,0.0
4806,throw,0.0,2.0,0.0,0.0,0.0
4807,thrown,0.0,1.0,0.0,0.0,0.0
4808,thurs,0.0,0.0,0.0,1.0,1.0
4809,thyroid,0.0,2.0,0.0,0.0,0.0
4810,ticket,0.0,1.0,0.0,0.0,0.0
4811,ticket©,0.0,0.0,1.0,1.0,1.0
4812,tiene,0.0,1.0,1.0,1.0,1.0
4813,tiktok,0.0,0.0,1.0,1.0,1.0
4814,tile,0.0,0.0,1.0,1.0,1.0
4815,tilt,0.0,1.0,0.0,0.0,0.0
4816,time,0.0,96.0,6.0,7.0,7.0
4817,timefull,0.0,0.0,1.0,1.0,1.0
4818,timeno,0.0,0.0,1.0,1.0,1.0
4819,times,0.0,6.0,1.0,1.0,1.0
4820,timing,0.0,3.0,0.0,0.0,0.0
4821,tingling,0.0,1.0,0.0,0.0,0.0
4822,tiny,0.0,2.0,0.0,0.0,0.0
4823,tip,0.0,2.0,0.0,0.0,0.0
4824,tips,0.0,50.0,0.0,0.0,0.0
4825,tipsheet,0.0,0.0,1.0,1.0,1.0
4826,tired,0.0,1.0,0.0,0.0,0.0
4827,tirelessly,0.0,2.0,0.0,0.0,0.0
4828,tissue,0.0,2.0,0.0,0.0,0.0
4829,title,0.0,1.0,1.0,1.0,1.0
4830,toast,0.0,2.0,0.0,0.0,0.0
4831,toastfadein,0.0,0.0,9.0,9.0,9.0
4832,tobacco,0.0,4.0,0.0,0.0,0.0
4833,today,0.0,5.0,1.0,4.0,4.0
4834,today’s,0.0,4.0,0.0,0.0,0.0
4835,toddler,0.0,2.0,0.0,0.0,0.0
4836,toddlers,0.0,0.0,0.0,0.0,1.0
4837,todos,0.0,2.0,0.0,0.0,0.0
4838,together,0.0,56.0,0.0,0.0,0.0
4839,toggle,0.0,0.0,16.0,21.0,21.0
4840,toggling,0.0,1.0,1.0,1.0,1.0
4841,token,0.0,0.0,2.0,2.0,2.0
4842,tomar,0.0,2.0,1.0,1.0,1.0
4843,tomates,0.0,1.0,0.0,0.0,0.0
4844,tomato,0.0,1.0,0.0,0.0,0.0
4845,tomatoes,0.0,3.0,0.0,0.0,0.0
4846,tome,0.0,1.0,0.0,0.0,0.0
4847,tomorrow,0.0,1.0,0.0,0.0,0.0
4848,tomorrow’s,0.0,1.0,0.0,0.0,0.0
4849,tone,0.0,1.0,0.0,0.0,0.0
4850,tongue,0.0,1.0,0.0,0.0,0.0
4851,tonic,0.0,1.0,0.0,0.0,0.0
4852,too,0.0,3.0,2.0,2.0,2.0
4853,tool,0.0,1.0,1.0,1.0,1.0
4854,toolkit,0.0,1.0,0.0,0.0,0.0
4855,tools,0.0,40.0,0.0,0.0,0.0
4856,toolsbody,0.0,1.0,0.0,0.0,0.0
4857,top,0.0,46.0,7.0,8.0,8.0
4858,topic,0.0,10.0,0.0,0.0,0.0
4859,topical,0.0,1.0,0.0,0.0,0.0
4860,topics,0.0,10.0,0.0,0.0,0.0
4861,topicsconditions,0.0,1.0,0.0,0.0,0.0
4862,topicsexplore,0.0,1.0,0.0,0.0,0.0
4863,topicslife,0.0,1.0,0.0,0.0,0.0
4864,topicswellness,0.0,1.0,0.0,0.0,0.0
4865,toplanned,0.0,0.0,0.0,1.0,1.0
4866,topped,0.0,7.0,0.0,0.0,0.0
4867,topping,0.0,1.0,0.0,0.0,0.0
4868,toppings,0.0,2.0,0.0,0.0,0.0
4869,tops,0.0,1.0,0.0,0.0,0.0
4870,tort,0.0,1.0,0.0,0.0,0.0
4871,tortillas,0.0,1.0,0.0,0.0,0.0
4872,tossed,0.0,2.0,0.0,0.0,0.0
4873,total,0.0,6.0,0.0,0.0,0.0
4874,totally,0.0,1.0,0.0,0.0,0.0
4875,touch,0.0,1.0,1.0,1.0,1.0
4876,touchdown,0.0,1.0,0.0,0.0,0.0
4877,touched,0.0,1.0,0.0,0.0,0.0
4878,tour,0.0,2.0,0.0,0.0,0.0
4879,tourwomen,0.0,4.0,0.0,0.0,0.0
4880,tov,0.0,0.0,1.0,1.0,1.0
4881,toward,0.0,2.0,0.0,0.0,0.0
4882,tower,0.0,1.0,0.0,0.0,0.0
4883,trachea,0.0,1.0,0.0,0.0,0.0
4884,track,0.0,6.0,0.0,0.0,0.0
4885,tracker,0.0,0.0,2.0,1.0,1.0
4886,tracking,0.0,7.0,2.0,1.0,1.0
4887,track”,0.0,1.0,0.0,0.0,0.0
4888,tract,0.0,3.0,0.0,1.0,1.0
4889,trade,0.0,2.0,0.0,0.0,0.0
4890,trademark,0.0,3.0,0.0,0.0,0.0
4891,trademarks,0.0,5.0,0.0,0.0,0.0
4892,tradition,0.0,2.0,0.0,0.0,0.0
4893,traditional,0.0,6.0,0.0,0.0,0.0
4894,traffic,0.0,1.0,0.0,0.0,0.0
4895,trained,0.0,4.0,0.0,1.0,1.0
4896,training,0.0,9.0,0.0,1.0,1.0
4897,trans,0.0,0.0,1.0,1.0,1.0
4898,transaction,0.0,0.0,5.0,5.0,5.0
4899,transcatheter,0.0,1.0,0.0,0.0,0.0
4900,transfer,0.0,4.0,0.0,0.0,0.0
4901,transferred,0.0,1.0,0.0,0.0,0.0
4902,transfers,0.0,2.0,0.0,0.0,0.0
4903,transformation,0.0,0.0,1.0,1.0,1.0
4904,transformational,0.0,2.0,0.0,0.0,0.0
4905,transforming,0.0,2.0,0.0,0.0,0.0
4906,transforms,0.0,1.0,0.0,0.0,0.0
4907,transgender,0.0,0.0,2.0,7.0,7.0
4908,transition,0.0,0.0,1.0,1.0,1.0
4909,transitional,0.0,4.0,0.0,0.0,0.0
4910,transitions,0.0,0.0,1.0,1.0,1.0
4911,translational,0.0,4.0,0.0,0.0,0.0
4912,transluminal,0.0,1.0,0.0,0.0,0.0
4913,transmit,0.0,1.0,0.0,0.0,0.0
4914,transmitted,0.0,0.0,2.0,4.0,4.0
4915,transmitting,0.0,1.0,0.0,0.0,0.0
4916,transparency,0.0,30.0,0.0,0.0,0.0
4917,transparent,0.0,0.0,1.0,1.0,1.0
4918,transplant,0.0,25.0,0.0,0.0,0.0
4919,transplantdelaware,0.0,1.0,0.0,0.0,0.0
4920,transplants,0.0,1.0,0.0,0.0,0.0
4921,transplantthe,0.0,1.0,0.0,0.0,0.0
4922,transport,0.0,1.0,0.0,0.0,0.0
4923,tratando,0.0,0.0,1.0,1.0,1.0
4924,trauma,0.0,24.0,0.0,0.0,0.0
4925,treat,0.0,10.0,0.0,0.0,0.0
4926,treated,0.0,3.0,0.0,0.0,0.0
4927,treating,0.0,6.0,0.0,0.0,0.0
4928,treatment,0.0,116.0,2.0,4.0,4.0
4929,treatments,0.0,3.0,0.0,1.0,1.0
4930,treats,0.0,1.0,0.0,0.0,0.0
4931,tremendous,0.0,1.0,0.0,0.0,0.0
4932,trend,0.0,1.0,0.0,0.0,0.0
4933,trends,0.0,1.0,0.0,0.0,0.0
4934,trials,0.0,33.0,0.0,0.0,0.0
4935,trialscancer,0.0,3.0,0.0,0.0,0.0
4936,trialsheart,0.0,4.0,0.0,0.0,0.0
4937,tribute,0.0,0.0,1.0,1.0,1.0
4938,tricare,0.0,0.0,0.0,1.0,1.0
4939,trick,0.0,2.0,0.0,0.0,0.0
4940,trigger,0.0,0.0,4.0,4.0,4.0
4941,triggered,0.0,1.0,0.0,0.0,0.0
4942,triggers,0.0,1.0,0.0,0.0,0.0
4943,triple,0.0,1.0,0.0,0.0,0.0
4944,tristan,0.0,1.0,0.0,0.0,0.0
4945,trojan,0.0,1.0,0.0,0.0,0.0
4946,trop,0.0,2.0,0.0,0.0,0.0
4947,trouble,0.0,2.0,0.0,0.0,0.0
4948,trout,0.0,1.0,0.0,0.0,0.0
4949,true,0.0,48.0,2.0,2.0,2.0
4950,truly,0.0,3.0,1.0,1.0,1.0
4951,trusted,0.0,3.0,4.0,6.0,6.0
4952,try,0.0,53.0,8.0,7.0,7.0
4953,trying,0.0,1.0,1.0,2.0,2.0
4954,trymonthlynotice,0.0,0.0,1.0,1.0,1.0
4955,tubal,0.0,0.0,2.0,2.0,2.0
4956,tube,0.0,1.0,0.0,0.0,0.0
4957,tues,0.0,0.0,0.0,1.0,1.0
4958,tuesday”,0.0,1.0,0.0,0.0,0.0
4959,tumor,0.0,9.0,0.0,0.0,0.0
4960,tumors,0.0,2.0,0.0,0.0,0.0
4961,tunnel,0.0,2.0,0.0,0.0,0.0
4962,turkey,0.0,2.0,0.0,0.0,0.0
4963,turn,0.0,4.0,2.0,2.0,2.0
4964,turned,0.0,2.0,2.0,2.0,2.0
4965,turno,0.0,1.0,0.0,0.0,0.0
4966,turns,0.0,1.0,0.0,0.0,0.0
4967,tweardy,0.0,2.0,0.0,0.0,0.0
4968,tweets,0.0,0.0,1.0,0.0,0.0
4969,twice,0.0,0.0,2.0,2.0,2.0
4970,twist,0.0,1.0,0.0,0.0,0.0
4971,twists,0.0,1.0,0.0,0.0,0.0
4972,twitter,0.0,59.0,3.0,5.0,5.0
4973,twitteremailsend,0.0,1.0,0.0,0.0,0.0
4974,two,0.0,12.0,2.0,2.0,2.0
4975,type,0.0,72.0,1.0,1.0,1.0
4976,typeallfull,0.0,0.0,1.0,1.0,1.0
4977,typeclear,0.0,1.0,0.0,0.0,0.0
4978,typeof,0.0,0.0,6.0,1.0,1.0
4979,types,0.0,1.0,1.0,1.0,1.0
4980,typethis,0.0,0.0,1.0,1.0,1.0
4981,typical,0.0,1.0,0.0,0.0,0.0
4982,términos,0.0,1.0,0.0,0.0,0.0
4983,ultimate,0.0,2.0,0.0,0.0,0.0
4984,ultrasound,0.0,2.0,0.0,0.0,0.0
4985,umbilical,0.0,1.0,0.0,0.0,0.0
4986,ume,0.0,1.0,0.0,0.0,0.0
4987,una,0.0,11.0,0.0,0.0,0.0
4988,unable,0.0,0.0,2.0,3.0,3.0
4989,unaffiliated,0.0,1.0,0.0,0.0,0.0
4990,unas,0.0,1.0,0.0,0.0,0.0
4991,unauthorized,0.0,1.0,0.0,0.0,0.0
4992,uncheck,0.0,0.0,2.0,2.0,2.0
4993,unchecked,0.0,0.0,2.0,2.0,2.0
4994,uncomfortable,0.0,1.0,0.0,0.0,0.0
4995,uncontrolled,0.0,1.0,0.0,0.0,0.0
4996,undefined,0.0,0.0,1.0,1.0,1.0
4997,under,0.0,43.0,10.0,12.0,12.0
4998,undergo,0.0,1.0,0.0,0.0,0.0
4999,undergrad,0.0,31.0,0.0,0.0,0.0
5000,undergraduate,0.0,35.0,0.0,0.0,0.0
5001,underneath,0.0,0.0,2.0,2.0,2.0
5002,underserved,0.0,1.0,0.0,0.0,0.0
5003,understand,0.0,6.0,0.0,0.0,0.0
5004,understanding,0.0,12.0,0.0,1.0,1.0
5005,understood,0.0,2.0,0.0,0.0,0.0
5006,underweight,0.0,30.0,0.0,0.0,0.0
5007,undrained,0.0,2.0,0.0,0.0,0.0
5008,une,0.0,2.0,0.0,0.0,0.0
5009,unhealthy,0.0,1.0,0.0,0.0,0.0
5010,uninterrupted,0.0,1.0,0.0,0.0,0.0
5011,union,0.0,60.0,0.0,0.0,0.0
5012,unique,0.0,2.0,2.0,2.0,2.0
5013,uniquematches,0.0,31.0,0.0,0.0,0.0
5014,unit,0.0,4.0,0.0,0.0,0.0
5015,united,0.0,15.0,0.0,0.0,0.0
5016,unitedhealthcare,0.0,0.0,0.0,1.0,1.0
5017,unithematology,0.0,3.0,0.0,0.0,0.0
5018,unitoncology,0.0,1.0,0.0,0.0,0.0
5019,university,0.0,3.0,0.0,0.0,0.0
5020,unless,0.0,1.0,1.0,1.0,1.0
5021,unlike,0.0,2.0,0.0,0.0,0.0
5022,unlikely,0.0,0.0,1.0,0.0,0.0
5023,unmatched,0.0,2.0,0.0,0.0,0.0
5024,unnecessary,0.0,0.0,2.0,2.0,2.0
5025,uno,0.0,0.0,2.0,2.0,2.0
5026,unplanned,0.0,0.0,0.0,1.0,1.0
5027,unreasonable,0.0,1.0,0.0,0.0,0.0
5028,unregistered,0.0,1.0,0.0,0.0,0.0
5029,unrelated,0.0,1.0,0.0,0.0,0.0
5030,unsolicited,0.0,1.0,0.0,0.0,0.0
5031,unsubscribe,0.0,2.0,1.0,1.0,1.0
5032,until,0.0,2.0,2.0,6.0,6.0
5033,unwavering,0.0,1.0,0.0,0.0,0.0
5034,upcoming,0.0,1.0,0.0,1.0,1.0
5035,update,0.0,5.0,1.0,1.0,1.0
5036,updateaffiliateid,0.0,0.0,3.0,3.0,3.0
5037,updated,0.0,2.0,1.0,1.0,1.0
5038,updates,0.0,34.0,5.0,3.0,3.0
5039,updateslove,0.0,2.0,0.0,0.0,0.0
5040,updating,0.0,1.0,1.0,1.0,1.0
5041,uploading,0.0,1.0,1.0,1.0,1.0
5042,uplog,0.0,0.0,1.0,1.0,1.0
5043,upon,0.0,1.0,2.0,2.0,2.0
5044,upper,0.0,2.0,0.0,0.0,0.0
5045,urac,0.0,1.0,0.0,0.0,0.0
5046,urban,0.0,2.0,2.0,2.0,2.0
5047,urgent,0.0,69.0,0.0,0.0,0.0
5048,urgente,0.0,1.0,0.0,0.0,0.0
5049,urinary,0.0,4.0,0.0,1.0,1.0
5050,url,0.0,3.0,2.0,2.0,2.0
5051,urlparameter,0.0,2.0,0.0,0.0,0.0
5052,urogynecology,0.0,2.0,0.0,0.0,0.0
5053,urologic,0.0,1.0,0.0,0.0,0.0
5054,urology,0.0,2.0,0.0,0.0,0.0
5055,usa,0.0,0.0,1.0,1.0,1.0
5056,usage,0.0,1.0,0.0,0.0,0.0
5057,usar,0.0,0.0,2.0,2.0,2.0
5058,usd,0.0,0.0,2.0,2.0,2.0
5059,use,0.0,105.0,13.0,14.0,14.0
5060,usecontact,0.0,0.0,2.0,2.0,2.0
5061,used,0.0,41.0,14.0,14.0,14.0
5062,usefulness,0.0,1.0,0.0,0.0,0.0
5063,usehealth,0.0,1.0,0.0,0.0,0.0
5064,usematchviewport,0.0,0.0,1.0,1.0,1.0
5065,user,0.0,4.0,11.0,12.0,12.0
5066,users,0.0,3.0,2.0,1.0,1.0
5067,uses,0.0,11.0,1.0,1.0,1.0
5068,useyour,0.0,1.0,0.0,0.0,0.0
5069,usfor,0.0,1.0,0.0,0.0,0.0
5070,using,0.0,27.0,2.0,0.0,0.0
5071,uslove,0.0,1.0,0.0,0.0,0.0
5072,uso,0.0,1.0,0.0,0.0,0.0
5073,usphone,0.0,2.0,0.0,0.0,0.0
5074,usually,0.0,2.0,0.0,0.0,0.0
5075,uterine,0.0,3.0,0.0,0.0,0.0
5076,vaccinated,0.0,1.0,0.0,0.0,0.0
5077,vaccine,0.0,4.0,1.0,3.0,3.0
5078,vaccines,0.0,64.0,2.0,4.0,4.0
5079,vacuna,0.0,1.0,0.0,0.0,0.0
5080,vacunación,0.0,1.0,0.0,0.0,0.0
5081,vacunas,0.0,2.0,0.0,0.0,0.0
5082,vagina,0.0,0.0,4.0,4.0,4.0
5083,vaginal,0.0,3.0,0.0,0.0,0.0
5084,val,0.0,0.0,1.0,1.0,1.0
5085,valentine's,0.0,0.0,1.0,0.0,0.0
5086,valentine’s,0.0,3.0,0.0,0.0,0.0
5087,valid,0.0,0.0,1.0,3.0,3.0
5088,validated,0.0,2.0,1.0,3.0,3.0
5089,validation,0.0,0.0,6.0,6.0,6.0
5090,valley,0.0,2.0,0.0,0.0,0.0
5091,valuable,0.0,1.0,3.0,3.0,3.0
5092,value,0.0,21.0,13.0,13.0,13.0
5093,values,0.0,2.0,2.0,2.0,2.0
5094,valueyes,0.0,0.0,2.0,2.0,2.0
5095,valve,0.0,7.0,0.0,0.0,0.0
5096,vanilla,0.0,1.0,0.0,0.0,0.0
5097,var,0.0,968.0,154.0,127.0,127.0
5098,variable,0.0,0.0,4.0,4.0,4.0
5099,variables,0.0,0.0,2.0,2.0,2.0
5100,variableusedoutofscope,0.0,0.0,2.0,2.0,2.0
5101,variety,0.0,2.0,0.0,0.0,0.0
5102,various,0.0,0.0,1.0,1.0,1.0
5103,vars,0.0,1.0,1.0,1.0,1.0
