,token,Total0,Total1,Total2,Total3,Total4
3696,substance,0.0,4.0,0.0,0.0,0.0
3697,substantial,0.0,1.0,0.0,0.0,0.0
3698,substitute,0.0,2.0,0.0,0.0,0.0
3699,successfully,0.0,0.0,1.0,1.0,1.0
3700,such,0.0,34.0,5.0,5.0,5.0
3701,suction,0.0,2.0,0.0,0.0,0.0
3702,sue,0.0,1.0,0.0,0.0,0.0
3703,sues,0.0,1.0,0.0,0.0,0.0
3704,sufficient,0.0,1.0,0.0,0.0,0.0
3705,suffix,0.0,10.0,0.0,0.0,0.0
3706,suite,0.0,2.0,0.0,0.0,0.0
3707,summary,0.0,2.0,0.0,0.0,0.0
3708,sun,0.0,0.0,1.0,1.0,1.0
3709,sunday,0.0,0.0,1.0,1.0,1.0
3710,superior,0.0,1.0,0.0,0.0,0.0
3711,supplemental,0.0,1.0,0.0,0.0,0.0
3712,suppliers,0.0,1.0,0.0,0.0,0.0
3713,supplies,0.0,1.0,4.0,4.0,4.0
3714,supply,0.0,2.0,4.0,4.0,4.0
3715,support,0.0,290.0,6.0,6.0,6.0
3716,supported,0.0,6.0,0.0,0.0,0.0
3717,supporters,0.0,4.0,0.0,0.0,0.0
3718,supporting,0.0,5.0,1.0,1.0,1.0
3719,supportive,0.0,2.0,0.0,0.0,0.0
3720,supports,0.0,0.0,1.0,1.0,1.0
3721,supreme,0.0,13.0,3.0,3.0,3.0
3722,supremely,0.0,1.0,0.0,0.0,0.0
3723,sure,0.0,11.0,6.0,6.0,6.0
3724,survey,0.0,0.0,2.0,2.0,2.0
3725,surveys,0.0,1.0,0.0,0.0,0.0
3726,survive,0.0,1.0,0.0,0.0,0.0
3727,surviving,0.0,1.0,0.0,0.0,0.0
3728,survivors,0.0,1.0,0.0,0.0,0.0
3729,susan,0.0,4.0,0.0,0.0,0.0
3730,suspect,0.0,1.0,0.0,0.0,0.0
3731,suspected,0.0,1.0,0.0,0.0,0.0
3732,sustain,0.0,1.0,0.0,0.0,0.0
3733,sustaining,0.0,1.0,0.0,0.0,0.0
3734,svg,0.0,0.0,3.0,3.0,3.0
3735,svp,0.0,0.0,4.0,4.0,4.0
3736,symptoms,0.0,13.0,0.0,0.0,0.0
3737,sync,0.0,0.0,1.0,1.0,1.0
3738,syntax,0.0,0.0,1.0,1.0,1.0
3739,system,0.0,7.0,0.0,0.0,0.0
3740,systems,0.0,3.0,0.0,0.0,0.0
3741,tab,0.0,0.0,4.0,4.0,4.0
3742,table,0.0,1.0,0.0,0.0,0.0
3743,tabs,0.0,0.0,1.0,1.0,1.0
3744,tag,0.0,0.0,2.0,2.0,2.0
3745,take,0.0,19.0,16.0,16.0,16.0
3746,taken,0.0,8.0,0.0,0.0,0.0
3747,takes,0.0,2.0,0.0,0.0,0.0
3748,taking,0.0,2.0,3.0,3.0,3.0
3749,talbot,0.0,1.0,0.0,0.0,0.0
3750,talk,0.0,16.0,2.0,2.0,2.0
3751,talked,0.0,1.0,0.0,0.0,0.0
3752,talking,0.0,2.0,1.0,1.0,1.0
3753,talks,0.0,1.0,0.0,0.0,0.0
3754,tangle,0.0,1.0,0.0,0.0,0.0
3755,taper,0.0,1.0,0.0,0.0,0.0
3756,taraji,0.0,0.0,2.0,2.0,2.0
3757,target,0.0,0.0,18.0,18.0,18.0
3758,tasks,0.0,1.0,0.0,0.0,0.0
3759,taught,0.0,3.0,0.0,0.0,0.0
3760,tax,0.0,2.0,7.0,7.0,7.0
3761,teach,0.0,2.0,0.0,0.0,0.0
3762,teachable,0.0,1.0,0.0,0.0,0.0
3763,teaching,0.0,93.0,0.0,0.0,0.0
3764,team,0.0,90.0,2.0,2.0,2.0
3765,teamleadershipmfp,0.0,39.0,0.0,0.0,0.0
3766,technical,0.0,5.0,0.0,0.0,0.0
3767,technologies,0.0,1.0,0.0,0.0,0.0
3768,technology,0.0,4.0,1.0,1.0,1.0
3769,teen,0.0,14.0,0.0,0.0,0.0
3770,teens,0.0,10.0,7.0,7.0,7.0
3771,teensamaze,0.0,1.0,0.0,0.0,0.0
3772,telecommuteroffice,0.0,0.0,2.0,2.0,2.0
3773,telehealth,0.0,17.0,17.0,17.0,17.0
3774,telemedicine,0.0,1.0,0.0,0.0,0.0
3775,telemetrybasedata,0.0,0.0,2.0,2.0,2.0
3776,telemetryitem,0.0,0.0,2.0,2.0,2.0
3777,telephone,0.0,1.0,2.0,2.0,2.0
3778,tell,0.0,12.0,6.0,6.0,6.0
3779,temp,0.0,1.0,0.0,0.0,0.0
3780,temporarily,0.0,1.0,0.0,0.0,0.0
3781,ten,0.0,1.0,0.0,0.0,0.0
3782,tenets,0.0,1.0,0.0,0.0,0.0
3783,tennessee,0.0,0.0,3.0,3.0,3.0
3784,tens,0.0,1.0,0.0,0.0,0.0
3785,term,0.0,2.0,1.0,1.0,1.0
3786,terminate,0.0,1.0,0.0,0.0,0.0
3787,termination,0.0,4.0,0.0,0.0,0.0
3788,terms,0.0,24.0,19.0,19.0,19.0
3789,test,0.0,9.0,9.0,9.0,9.0
3790,tested,0.0,7.0,0.0,0.0,0.0
3791,testify,0.0,1.0,0.0,0.0,0.0
3792,testimonial,0.0,1.0,0.0,0.0,0.0
3793,testing,0.0,21.0,24.0,24.0,24.0
3794,testosterone,0.0,3.0,0.0,0.0,0.0
3795,tests,0.0,12.0,3.0,3.0,3.0
3796,texas,0.0,0.0,2.0,2.0,2.0
3797,text,0.0,3.0,5.0,5.0,5.0
3798,textarea,0.0,0.0,2.0,2.0,2.0
3799,textchange,0.0,0.0,1.0,1.0,1.0
3800,than,0.0,21.0,9.0,9.0,9.0
3801,thank,0.0,5.0,6.0,6.0,6.0
3802,thanks,0.0,3.0,0.0,0.0,0.0
3803,thanksgiving,0.0,0.0,1.0,1.0,1.0
3804,that's,0.0,1.0,2.0,2.0,2.0
3805,that’s,0.0,1.0,0.0,0.0,0.0
3806,theater,0.0,0.0,1.0,1.0,1.0
3807,their,0.0,67.0,8.0,9.0,8.0
3808,them,0.0,17.0,5.0,5.0,5.0
3809,themaine,0.0,1.0,0.0,0.0,0.0
3810,theme,0.0,1.0,1.0,1.0,1.0
3811,then,0.0,5.0,2.0,2.0,2.0
3812,theory,0.0,2.0,0.0,0.0,0.0
3813,therapy,0.0,3.0,15.0,15.0,15.0
3814,therapytrans,0.0,2.0,0.0,0.0,0.0
3815,there,0.0,22.0,3.0,3.0,3.0
3816,there's,0.0,0.0,2.0,2.0,2.0
3817,therefore,0.0,1.0,0.0,0.0,0.0
3818,there’s,0.0,2.0,2.0,2.0,2.0
3819,these,0.0,35.0,4.0,4.0,4.0
3820,they,0.0,26.0,8.0,8.0,8.0
3821,they're,0.0,0.0,1.0,1.0,1.0
3822,they’re,0.0,0.0,1.0,1.0,1.0
3823,they’ve,0.0,0.0,2.0,2.0,2.0
3824,thin,0.0,0.0,1.0,1.0,1.0
3825,thing,0.0,0.0,1.0,1.0,1.0
3826,things,0.0,2.0,0.0,0.0,0.0
3827,think,0.0,4.0,5.0,5.0,5.0
3828,third,0.0,28.0,0.0,0.0,0.0
3829,thirdpartyid,0.0,1.0,0.0,0.0,0.0
3830,thirdpartyuser,0.0,1.0,0.0,0.0,0.0
3831,thirteen,0.0,1.0,0.0,0.0,0.0
3832,this,0.0,225.0,133.0,134.0,133.0
3833,thisplugin,0.0,0.0,1.0,1.0,1.0
3834,thomaston,0.0,1.0,0.0,0.0,0.0
3835,those,0.0,18.0,2.0,2.0,2.0
3836,thoughts,0.0,1.0,0.0,0.0,0.0
3837,thousands,0.0,1.0,1.0,1.0,1.0
3838,threat,0.0,2.0,0.0,0.0,0.0
3839,three,0.0,9.0,1.0,1.0,1.0
3840,through,0.0,32.0,18.0,18.0,18.0
3841,throughout,0.0,4.0,0.0,0.0,0.0
3842,throw,0.0,2.0,0.0,0.0,0.0
3843,throws,0.0,1.0,1.0,1.0,1.0
3844,thur,0.0,5.0,0.0,0.0,0.0
3845,thurs,0.0,0.0,1.0,1.0,1.0
3846,thursday,0.0,2.0,0.0,0.0,0.0
3847,ticket©,0.0,0.0,1.0,1.0,1.0
3848,tiene,0.0,0.0,1.0,1.0,1.0
3849,tiktok,0.0,0.0,1.0,1.0,1.0
3850,tile,0.0,0.0,1.0,1.0,1.0
3851,time,0.0,25.0,10.0,10.0,10.0
3852,timeframe,0.0,1.0,0.0,0.0,0.0
3853,timefull,0.0,0.0,1.0,1.0,1.0
3854,timely,0.0,4.0,0.0,0.0,0.0
3855,timeno,0.0,0.0,1.0,1.0,1.0
3856,timeout,0.0,1.0,0.0,0.0,0.0
3857,times,0.0,1.0,2.0,2.0,2.0
3858,timing,0.0,3.0,0.0,0.0,0.0
3859,tip,0.0,1.0,0.0,0.0,0.0
3860,tips,0.0,3.0,0.0,0.0,0.0
3861,tipsheet,0.0,0.0,1.0,1.0,1.0
3862,tireless,0.0,1.0,0.0,0.0,0.0
3863,tissue,0.0,2.0,0.0,0.0,0.0
3864,title,0.0,24.0,1.0,1.0,1.0
3865,titles,0.0,1.0,0.0,0.0,0.0
3866,toastfadein,0.0,0.0,9.0,9.0,9.0
3867,today,0.0,9.0,2.0,2.0,2.0
3868,toddlers,0.0,1.0,0.0,0.0,0.0
3869,together,0.0,6.0,0.0,0.0,0.0
3870,toggle,0.0,0.0,25.0,25.0,25.0
3871,toggling,0.0,0.0,1.0,1.0,1.0
3872,toilet,0.0,1.0,0.0,0.0,0.0
3873,token,0.0,12.0,2.0,2.0,2.0
3874,tokenname,0.0,7.0,0.0,0.0,0.0
3875,tokens,0.0,2.0,0.0,0.0,0.0
3876,tokenvalue,0.0,3.0,0.0,0.0,0.0
3877,tolang,0.0,1.0,0.0,0.0,0.0
3878,told,0.0,0.0,0.0,1.0,0.0
3879,tomar,0.0,0.0,1.0,1.0,1.0
3880,tome,0.0,2.0,2.0,0.0,0.0
3881,tomorrow,0.0,1.0,0.0,0.0,0.0
3882,too,0.0,1.0,2.0,2.0,2.0
3883,took,0.0,2.0,0.0,0.0,0.0
3884,tool,0.0,3.0,1.0,1.0,1.0
3885,toolkit,0.0,4.0,0.0,0.0,0.0
3886,tools,0.0,2.0,0.0,0.0,0.0
3887,top,0.0,41.0,12.0,12.0,12.0
3888,topic,0.0,2.0,0.0,0.0,0.0
3889,topics,0.0,10.0,2.0,2.0,2.0
3890,topicsreview,0.0,1.0,0.0,0.0,0.0
3891,topsham,0.0,0.0,3.0,0.0,0.0
3892,tort,0.0,2.0,0.0,0.0,0.0
3893,total,0.0,39.0,0.0,1.0,0.0
3894,touch,0.0,3.0,1.0,1.0,1.0
3895,tov,0.0,0.0,1.0,1.0,1.0
3896,towards,0.0,3.0,0.0,0.0,0.0
3897,toweeks,0.0,1.0,0.0,0.0,0.0
3898,town,0.0,2.0,0.0,0.0,0.0
3899,tpj,0.0,3.0,0.0,0.0,0.0
3900,track,0.0,2.0,0.0,0.0,0.0
3901,tracker,0.0,0.0,1.0,1.0,1.0
3902,tracking,0.0,4.0,1.0,1.0,1.0
3903,tracks,0.0,1.0,0.0,0.0,0.0
3904,tract,0.0,4.0,1.0,1.0,1.0
3905,trade,0.0,2.0,0.0,0.0,0.0
3906,trademarks,0.0,2.0,0.0,0.0,0.0
3907,trafficking,0.0,1.0,0.0,0.0,0.0
3908,trailblazing,0.0,1.0,0.0,0.0,0.0
3909,trained,0.0,2.0,0.0,0.0,0.0
3910,training,0.0,87.0,0.0,0.0,0.0
3911,trainings,0.0,8.0,0.0,0.0,0.0
3912,trans,0.0,2.0,1.0,1.0,1.0
3913,transaction,0.0,1.0,5.0,5.0,5.0
3914,transactional,0.0,2.0,0.0,0.0,0.0
3915,transfer,0.0,6.0,0.0,0.0,0.0
3916,transferred,0.0,0.0,1.0,1.0,1.0
3917,transformation,0.0,0.0,1.0,1.0,1.0
3918,transgender,0.0,18.0,13.0,13.0,13.0
3919,transient,0.0,39.0,0.0,0.0,0.0
3920,transition,0.0,2.0,1.0,1.0,1.0
3921,transitional,0.0,1.0,0.0,0.0,0.0
3922,transitions,0.0,0.0,1.0,1.0,1.0
3923,translate,0.0,1.0,0.0,0.0,0.0
3924,transmission,0.0,6.0,0.0,0.0,0.0
3925,transmit,0.0,1.0,0.0,0.0,0.0
3926,transmitted,0.0,20.0,5.0,5.0,5.0
3927,transmitting,0.0,3.0,0.0,0.0,0.0
3928,transnet,0.0,4.0,0.0,0.0,0.0
3929,transparent,0.0,0.0,1.0,1.0,1.0
3930,tratando,0.0,0.0,1.0,1.0,1.0
3931,travel,0.0,3.0,0.0,0.0,0.0
3932,treat,0.0,3.0,0.0,0.0,0.0
3933,treated,0.0,2.0,0.0,0.0,0.0
3934,treating,0.0,2.0,0.0,0.0,0.0
3935,treatment,0.0,28.0,17.0,17.0,17.0
3936,treatmentcome,0.0,2.0,0.0,0.0,0.0
3937,treatments,0.0,0.0,1.0,1.0,1.0
3938,tree,0.0,0.0,1.0,1.0,1.0
3939,trial,0.0,1.0,0.0,0.0,0.0
3940,tribute,0.0,4.0,1.0,1.0,1.0
3941,tricky,0.0,1.0,0.0,0.0,0.0
3942,trigger,0.0,1.0,4.0,4.0,4.0
3943,triple,0.0,1.0,0.0,0.0,0.0
3944,trouble,0.0,1.0,0.0,0.0,0.0
3945,true,0.0,4.0,2.0,2.0,2.0
3946,truly,0.0,0.0,2.0,2.0,2.0
3947,trump,0.0,5.0,0.0,0.0,0.0
3948,trump's,0.0,1.0,0.0,0.0,0.0
3949,trump’s,0.0,4.0,0.0,0.0,0.0
3950,trust,0.0,1.0,0.0,0.0,0.0
3951,trusted,0.0,3.0,9.0,9.0,9.0
3952,trusts,0.0,2.0,0.0,0.0,0.0
3953,trustworthy,0.0,1.0,0.0,0.0,0.0
3954,truvada,0.0,2.0,1.0,1.0,1.0
3955,try,0.0,43.0,7.0,7.0,7.0
3956,trying,0.0,1.0,1.0,1.0,1.0
3957,trymonthlynotice,0.0,0.0,1.0,1.0,1.0
3958,tubal,0.0,0.0,2.0,2.0,2.0
3959,tues,0.0,3.0,1.0,1.0,1.0
3960,tuesday,0.0,1.0,0.0,0.0,0.0
3961,tufts,0.0,0.0,1.0,1.0,1.0
3962,tuned,0.0,1.0,0.0,0.0,0.0
3963,turn,0.0,4.0,1.0,1.0,1.0
3964,turned,0.0,0.0,2.0,2.0,2.0
3965,turning,0.0,2.0,0.0,0.0,0.0
3966,turns,0.0,1.0,0.0,0.0,0.0
3967,tweet,0.0,1.0,0.0,0.0,0.0
3968,twice,0.0,0.0,2.0,2.0,2.0
3969,twitter,0.0,1.0,3.0,3.0,3.0
3970,two,0.0,8.0,5.0,5.0,5.0
3971,type,0.0,15.0,1.0,1.0,1.0
3972,typeallfull,0.0,0.0,1.0,1.0,1.0
3973,typed,0.0,1.0,0.0,0.0,0.0
3974,typeof,0.0,0.0,1.0,1.0,1.0
3975,types,0.0,9.0,4.0,4.0,4.0
3976,typethis,0.0,0.0,1.0,1.0,1.0
3977,typically,0.0,2.0,0.0,0.0,0.0
3978,ucsf,0.0,2.0,0.0,0.0,0.0
3979,uhcsr,0.0,0.0,1.0,1.0,1.0
3980,ultimate,0.0,2.0,0.0,0.0,0.0
3981,ultrasound,0.0,4.0,0.0,0.0,0.0
3982,unable,0.0,4.0,3.0,3.0,3.0
3983,unauthorized,0.0,4.0,0.0,0.0,0.0
3984,uncategorized,0.0,17.0,0.0,0.0,0.0
3985,uncheck,0.0,0.0,2.0,2.0,2.0
3986,unchecked,0.0,0.0,2.0,2.0,2.0
3987,uncomfortable,0.0,1.0,0.0,0.0,0.0
3988,undefined,0.0,8.0,1.0,1.0,1.0
3989,under,0.0,19.0,12.0,12.0,12.0
3990,underinsured,0.0,1.0,0.0,0.0,0.0
3991,underneath,0.0,0.0,2.0,2.0,2.0
3992,undersigned,0.0,1.0,0.0,0.0,0.0
3993,understand,0.0,4.0,0.0,0.0,0.0
3994,understanding,0.0,6.0,0.0,0.0,0.0
3995,understands,0.0,2.0,0.0,0.0,0.0
3996,underwear,0.0,2.0,0.0,0.0,0.0
3997,undoubtedly,0.0,1.0,0.0,0.0,0.0
3998,undue,0.0,1.0,0.0,0.0,0.0
3999,unenforceable,0.0,1.0,0.0,0.0,0.0
4000,uninsured,0.0,1.0,0.0,0.0,0.0
4001,unintended,0.0,8.0,0.0,0.0,0.0
4002,unique,0.0,2.0,2.0,2.0,2.0
4003,unitarian,0.0,2.0,0.0,0.0,0.0
4004,united,0.0,7.0,1.0,1.0,1.0
4005,units,0.0,2.0,0.0,0.0,0.0
4006,universalist,0.0,2.0,0.0,0.0,0.0
4007,university,0.0,7.0,0.0,0.0,0.0
4008,university’s,0.0,1.0,0.0,0.0,0.0
4009,unless,0.0,6.0,1.0,1.0,1.0
4010,unlike,0.0,2.0,0.0,0.0,0.0
4011,unmet,0.0,1.0,0.0,0.0,0.0
4012,unnecessary,0.0,0.0,2.0,2.0,2.0
4013,uno,0.0,0.0,2.0,2.0,2.0
4014,unplanned,0.0,6.0,0.0,0.0,0.0
4015,unpopular,0.0,1.0,0.0,0.0,0.0
4016,unprotected,0.0,14.0,2.0,2.0,2.0
4017,unreasonable,0.0,1.0,0.0,0.0,0.0
4018,unsafe,0.0,1.0,0.0,0.0,0.0
4019,unsubscribe,0.0,0.0,1.0,1.0,1.0
4020,unsupported,0.0,1.0,0.0,0.0,0.0
4021,until,0.0,3.0,9.0,9.0,9.0
4022,untreated,0.0,3.0,0.0,0.0,0.0
4023,upcoming,0.0,7.0,1.0,1.0,2.0
4024,update,0.0,10.0,1.0,1.0,1.0
4025,updateaffiliateid,0.0,0.0,3.0,3.0,3.0
4026,updated,0.0,3.0,1.0,1.0,1.0
4027,updates,0.0,15.0,4.0,4.0,4.0
4028,updating,0.0,0.0,1.0,1.0,1.0
4029,upgrade,0.0,1.0,0.0,0.0,0.0
4030,upload,0.0,1.0,0.0,0.0,0.0
4031,uploading,0.0,4.0,0.0,1.0,1.0
4032,uplog,0.0,0.0,0.0,1.0,1.0
4033,upon,0.0,6.0,2.0,2.0,2.0
4034,uppercase,0.0,8.0,0.0,0.0,0.0
4035,urban,0.0,0.0,2.0,2.0,2.0
4036,urged,0.0,1.0,0.0,0.0,0.0
4037,urgent,0.0,2.0,0.0,0.0,0.0
4038,urinary,0.0,6.0,1.0,1.0,1.0
4039,urine,0.0,1.0,0.0,0.0,0.0
4040,url,0.0,52.0,2.0,2.0,2.0
4041,usa,0.0,0.0,1.0,1.0,1.0
4042,usage,0.0,2.0,0.0,0.0,0.0
4043,usar,0.0,0.0,2.0,2.0,2.0
4044,usd,0.0,0.0,2.0,2.0,2.0
4045,use,0.0,147.0,24.0,24.0,24.0
4046,usecontact,0.0,0.0,2.0,2.0,2.0
4047,used,0.0,23.0,14.0,14.0,14.0
4048,useful,0.0,2.0,0.0,0.0,0.0
4049,usematchviewport,0.0,2.0,2.0,1.0,1.0
4050,user,0.0,7.0,12.0,12.0,12.0
4051,username,0.0,1.0,0.0,0.0,0.0
4052,users,0.0,8.0,1.0,1.0,1.0
4053,users',0.0,1.0,0.0,0.0,0.0
4054,user’s,0.0,1.0,0.0,0.0,0.0
4055,uses,0.0,7.0,1.0,1.0,1.0
4056,using,0.0,27.0,8.0,8.0,8.0
4057,usjoin,0.0,39.0,0.0,0.0,0.0
4058,usually,0.0,6.0,0.0,0.0,0.0
4059,us”,0.0,1.0,0.0,0.0,0.0
4060,uterus,0.0,2.0,0.0,0.0,0.0
4061,uti,0.0,0.0,3.0,3.0,3.0
4062,utility,0.0,1.0,0.0,0.0,0.0
4063,utilize,0.0,1.0,0.0,0.0,0.0
4064,utilizes,0.0,3.0,0.0,0.0,0.0
4065,vaccination,0.0,1.0,0.0,0.0,0.0
4066,vaccine,0.0,1.0,13.0,13.0,13.0
4067,vaccines,0.0,0.0,13.0,13.0,13.0
4068,vagina,0.0,0.0,4.0,4.0,4.0
4069,vaginal,0.0,3.0,1.0,1.0,1.0
4070,val,0.0,0.0,1.0,1.0,1.0
4071,valid,0.0,4.0,13.0,13.0,13.0
4072,validate,0.0,1.0,0.0,0.0,0.0
4073,validated,0.0,0.0,14.0,15.0,14.0
4074,validation,0.0,0.0,6.0,6.0,6.0
4075,validity,0.0,1.0,0.0,0.0,0.0
4076,validresults,0.0,1.0,0.0,0.0,0.0
4077,valuable,0.0,1.0,3.0,3.0,3.0
4078,value,0.0,5.0,13.0,13.0,13.0
4079,valued,0.0,2.0,0.0,0.0,0.0
4080,values,0.0,5.0,2.0,2.0,2.0
4081,valueyes,0.0,0.0,2.0,2.0,2.0
4082,var,0.0,1032.0,133.0,131.0,131.0
4083,variable,0.0,0.0,4.0,4.0,4.0
4084,variables,0.0,0.0,2.0,2.0,2.0
4085,variableusedoutofscope,0.0,0.0,2.0,2.0,2.0
4086,varied,0.0,2.0,0.0,0.0,0.0
4087,varies,0.0,1.0,0.0,0.0,0.0
4088,variety,0.0,4.0,0.0,0.0,0.0
4089,various,0.0,2.0,1.0,1.0,1.0
4090,vars,0.0,0.0,1.0,1.0,1.0
4091,vasectomy,0.0,4.0,0.0,0.0,0.0
4092,vasectomymfp,0.0,2.0,0.0,0.0,0.0
4093,vcdata,0.0,37.0,0.0,0.0,0.0
4094,vendors,0.0,1.0,0.0,0.0,0.0
4095,venue,0.0,1.0,0.0,0.0,0.0
4096,verification,0.0,2.0,0.0,0.0,0.0
4097,verify,0.0,1.0,0.0,0.0,0.0
4098,vermont,0.0,0.0,2.0,2.0,2.0
4099,vermonters,0.0,0.0,1.0,1.0,1.0
4100,version,0.0,4.0,1.0,1.0,1.0
4101,very,0.0,7.0,0.0,0.0,0.0
4102,vezina,0.0,1.0,0.0,0.0,0.0
4103,vezinapresident,0.0,1.0,0.0,0.0,0.0
4104,via,0.0,11.0,3.0,3.0,3.0
4105,vice,0.0,2.0,14.0,14.0,14.0
4106,victim,0.0,1.0,0.0,0.0,0.0
4107,victims,0.0,1.0,0.0,0.0,0.0
4108,victories,0.0,1.0,0.0,0.0,0.0
4109,victory,0.0,1.0,0.0,0.0,0.0
4110,video,0.0,2.0,38.0,38.0,38.0
4111,videos,0.0,5.0,6.0,6.0,6.0
4112,view,0.0,20.0,12.0,12.0,12.0
4113,viewing,0.0,1.0,0.0,0.0,0.0
4114,vimeo,0.0,2.0,0.0,0.0,0.0
4115,vincent,0.0,2.0,2.0,0.0,0.0
4116,violate,0.0,1.0,0.0,0.0,0.0
4117,violated,0.0,2.0,0.0,0.0,0.0
4118,violatedyou,0.0,1.0,0.0,0.0,0.0
4119,violations,0.0,1.0,0.0,0.0,0.0
4120,violence,0.0,21.0,0.0,0.0,0.0
4121,violencepreventing,0.0,1.0,0.0,0.0,0.0
4122,virgin,0.0,4.0,4.0,0.0,0.0
4123,virtual,0.0,134.0,2.0,2.0,2.0
4124,virtually,0.0,4.0,0.0,0.0,0.0
4125,virus,0.0,8.0,0.0,0.0,0.0
4126,viruses,0.0,1.0,0.0,0.0,0.0
4127,visa,0.0,0.0,1.0,1.0,1.0
4128,visible,0.0,1.0,1.0,1.0,1.0
4129,vision,0.0,4.0,0.0,0.0,0.0
4130,visit,0.0,18.0,10.0,10.0,10.0
4131,visiting,0.0,3.0,0.0,0.0,0.0
4132,visitor,0.0,1.0,0.0,0.0,0.0
4133,visitors,0.0,2.0,0.0,0.0,0.0
4134,visits,0.0,129.0,0.0,0.0,0.0
4135,visitsprimary,0.0,39.0,0.0,0.0,0.0
4136,visual,0.0,0.0,1.0,1.0,1.0
4137,vital,0.0,0.0,4.0,4.0,4.0
4138,voice,0.0,3.0,0.0,0.0,0.0
4139,voiced,0.0,1.0,0.0,0.0,0.0
4140,voices,0.0,123.0,0.0,0.0,0.0
4141,void,0.0,0.0,8.0,8.0,8.0
4142,volunteer,0.0,2.0,9.0,9.0,9.0
4143,volunteering,0.0,0.0,5.0,5.0,5.0
4144,volunteers,0.0,1.0,1.0,1.0,1.0
4145,vote,0.0,3.0,0.0,0.0,0.0
4146,voting,0.0,0.0,2.0,2.0,2.0
4147,vouchers,0.0,2.0,0.0,0.0,0.0
4148,vulva,0.0,0.0,2.0,2.0,2.0
4149,wade,0.0,1.0,1.0,1.0,1.0
4150,wadsworth,0.0,2.0,0.0,0.0,0.0
4151,wait,0.0,5.0,1.0,1.0,1.0
4152,waitforel,0.0,39.0,0.0,0.0,0.0
4153,waiting,0.0,5.0,1.0,1.0,1.0
4154,waive,0.0,1.0,0.0,0.0,0.0
4155,waived,0.0,1.0,0.0,0.0,0.0
4156,waldo,0.0,1.0,0.0,0.0,0.0
4157,walk,0.0,2.0,0.0,0.0,0.0
4158,wanna,0.0,1.0,0.0,0.0,0.0
4159,want,0.0,24.0,13.0,13.0,13.0
4160,wants,0.0,3.0,0.0,0.0,0.0
4161,warning,0.0,3.0,0.0,0.0,0.0
4162,warningtype,0.0,2.0,0.0,0.0,0.0
4163,warrant,0.0,1.0,0.0,0.0,0.0
4164,warranties,0.0,5.0,0.0,0.0,0.0
4165,warranty,0.0,2.0,0.0,0.0,0.0
4166,washington,0.0,3.0,3.0,3.0,3.0
4167,watch,0.0,1.0,1.0,1.0,1.0
4168,watching,0.0,2.0,1.0,1.0,1.0
4169,waterville,0.0,2.0,0.0,0.0,0.0
4170,way,0.0,18.0,3.0,4.0,3.0
4171,ways,0.0,17.0,5.0,5.0,5.0
4172,ways—to,0.0,1.0,0.0,0.0,0.0
4173,we'll,0.0,3.0,3.0,3.0,3.0
4174,we're,0.0,5.0,2.0,2.0,2.0
4175,we've,0.0,4.0,0.0,0.0,0.0
4176,weakened,0.0,3.0,0.0,0.0,0.0
4177,weapons,0.0,4.0,0.0,0.0,0.0
4178,wear,0.0,2.0,1.0,1.0,1.0
4179,web,0.0,5.0,1.0,1.0,1.0
4180,webisodes,0.0,1.0,0.0,0.0,0.0
4181,webmaster,0.0,2.0,0.0,0.0,0.0
4182,website,0.0,14.0,10.0,10.0,10.0
4183,website's,0.0,0.0,2.0,2.0,2.0
4184,websites,0.0,3.0,0.0,0.0,0.0
4185,wed,0.0,5.0,1.0,1.0,1.0
4186,week,0.0,4.0,0.0,0.0,0.0
4187,weekday,0.0,0.0,1.0,1.0,1.0
4188,weekends,0.0,1.0,0.0,0.0,0.0
4189,weekly,0.0,1.0,0.0,0.0,0.0
4190,weeks,0.0,9.0,10.0,10.0,10.0
4191,weeks’,0.0,3.0,0.0,0.0,0.0
4192,week’s,0.0,2.0,0.0,0.0,0.0
4193,weighing,0.0,1.0,0.0,0.0,0.0
4194,welcome,0.0,3.0,2.0,2.0,2.0
4195,welcoming,0.0,1.0,0.0,0.0,0.0
4196,welfare,0.0,1.0,0.0,0.0,0.0
4197,well,0.0,18.0,5.0,5.0,5.0
4198,wellness,0.0,6.0,6.0,6.0,6.0
4199,went,0.0,1.0,1.0,1.0,1.0
4200,weren't,0.0,0.0,1.0,1.0,1.0
4201,west's,0.0,1.0,0.0,0.0,0.0
4202,we’d,0.0,1.0,0.0,0.0,0.0
4203,we’ll,0.0,3.0,3.0,3.0,3.0
4204,we’re,0.0,8.0,2.0,2.0,2.0
4205,we’ve,0.0,1.0,1.0,1.0,1.0
4206,wfscr,0.0,39.0,0.0,0.0,0.0
4207,what,0.0,144.0,21.0,21.0,21.0
4208,whatever,0.0,4.0,2.0,2.0,2.0
4209,what’s,0.0,5.0,0.0,0.0,0.0
4210,when,0.0,50.0,38.0,38.0,38.0
4211,whenever,0.0,1.0,1.0,1.0,1.0
4212,where,0.0,18.0,2.0,2.0,2.0
4213,wherever,0.0,6.0,1.0,1.0,1.0
4214,whether,0.0,20.0,0.0,0.0,0.0
4215,which,0.0,25.0,2.0,2.0,2.0
4216,while,0.0,12.0,6.0,6.0,6.0
4217,whistleblower,0.0,1.0,0.0,0.0,0.0
4218,white,0.0,3.0,0.0,0.0,0.0
