,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
2843,take,0.0,8.0,0.0,16.0,0.0,15.0,0.0
2844,taken,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2845,taking,0.0,2.0,0.0,3.0,0.0,3.0,0.0
2846,talent,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2847,talk,0.0,5.0,0.0,2.0,0.0,2.0,0.0
2848,talking,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2849,tanzania,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2850,taraji,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2851,target,0.0,0.0,0.0,20.0,0.0,18.0,0.0
2852,targeted,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2853,tas,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2854,taught,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2855,tax,0.0,1.0,0.0,7.0,0.0,7.0,0.0
2856,teach,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2857,teaching,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2858,team,0.0,13.0,0.0,2.0,0.0,2.0,0.0
2859,teams,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2860,technology,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2861,teen,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2862,teens,0.0,2.0,0.0,7.0,0.0,6.0,0.0
2863,telecommuteroffice,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2864,telehealth,0.0,0.0,0.0,21.0,0.0,18.0,0.0
2865,telemetrybasedata,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2866,telemetryitem,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2867,teleneurology,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2868,telephone,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2869,tell,0.0,3.0,0.0,6.0,0.0,6.0,0.0
2870,telling,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2871,template,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2872,tennessee,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2873,term,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2874,terms,0.0,0.0,0.0,21.0,0.0,19.0,0.0
2875,test,0.0,1.0,0.0,9.0,0.0,4.0,0.0
2876,testing,0.0,0.0,0.0,28.0,0.0,26.0,0.0
2877,tests,0.0,4.0,0.0,3.0,0.0,3.0,0.0
2878,texas,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2879,text,0.0,1.0,0.0,5.0,0.0,5.0,0.0
2880,textarea,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2881,textchange,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2882,thailand,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2883,than,0.0,11.0,0.0,8.0,0.0,8.0,0.0
2884,thank,0.0,1.0,0.0,5.0,0.0,6.0,0.0
2885,thanks,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2886,thanksgiving,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2887,that's,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2888,theater,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2889,their,0.0,34.0,0.0,8.0,0.0,8.0,0.0
2890,them,0.0,1.0,0.0,5.0,0.0,5.0,0.0
2891,theme,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2892,then,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2893,therapies,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2894,therapy,0.0,1.0,0.0,18.0,0.0,16.0,0.0
2895,there,0.0,5.0,0.0,3.0,0.0,3.0,0.0
2896,there's,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2897,there’s,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2898,these,0.0,11.0,0.0,5.0,0.0,5.0,0.0
2899,they,0.0,9.0,0.0,8.0,0.0,8.0,0.0
2900,they're,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2901,they’re,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2902,they’ve,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2903,thin,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2904,thing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2905,think,0.0,2.0,0.0,6.0,0.0,6.0,0.0
2906,this,0.0,93.0,0.0,148.0,0.0,144.0,0.0
2907,thisplugin,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2908,thomas,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2909,thoracic,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2910,those,0.0,3.0,0.0,3.0,0.0,3.0,0.0
2911,thousands,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2912,three,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2913,through,0.0,23.0,0.0,17.0,0.0,16.0,0.0
2914,throughout,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2915,throws,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2916,thurs,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2917,thursday,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2918,ticket,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2919,ticket©,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2920,tiene,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2921,tiktok,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2922,tile,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2923,time,0.0,8.0,0.0,10.0,0.0,9.0,0.0
2924,timefull,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2925,timely,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2926,timeno,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2927,times,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2928,tips,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2929,tipsheet,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2930,title,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2931,tmp,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2932,toastfadein,0.0,0.0,0.0,9.0,0.0,9.0,0.0
2933,today,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2934,todo,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2935,together,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2936,toggle,0.0,1.0,0.0,26.0,0.0,25.0,0.0
2937,toggling,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2938,token,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2939,told,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2940,tomar,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2941,tomorrow's,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2942,too,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2943,tool,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2944,tools,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2945,top,0.0,11.0,0.0,13.0,0.0,12.0,0.0
2946,topics,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2947,total,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2948,touch,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2949,tour,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2950,tov,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2951,toward,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2952,towns,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2953,track,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2954,tracker,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2955,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2956,tract,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2957,trademark,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2958,traditions,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2959,trained,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2960,trainee,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2961,training,0.0,28.0,0.0,0.0,0.0,0.0,0.0
2962,trans,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2963,transaction,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2964,transferred,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2965,transformation,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2966,transforming,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2967,transgender,0.0,0.0,0.0,16.0,0.0,14.0,0.0
2968,transition,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2969,transitions,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2970,transmitted,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2971,transparency,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2972,transparent,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2973,transplant,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2974,transportation,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2975,tratando,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2976,trauma,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2977,treat,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2978,treated,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2979,treatment,0.0,14.0,0.0,21.0,0.0,19.0,0.0
2980,treatments,0.0,6.0,0.0,1.0,0.0,1.0,0.0
2981,tree,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2982,trial,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2983,trials,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2984,tribute,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2985,trigger,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2986,triggered,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2987,trophoblastic,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2988,true,0.0,0.0,0.0,2.0,0.0,3.0,0.0
2989,truly,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2990,trump,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2991,trusted,0.0,0.0,0.0,10.0,0.0,9.0,0.0
2992,trustees,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2993,truvada,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2994,try,0.0,6.0,0.0,7.0,0.0,8.0,0.0
2995,trying,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2996,trymonthlynotice,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2997,tubal,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2998,tube,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2999,tubes,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3000,tues,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3001,tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3002,tufts,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3003,tuition,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3004,turkey,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3005,turn,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3006,turned,0.0,2.0,0.0,2.0,0.0,2.0,0.0
3007,twice,0.0,48.0,0.0,2.0,0.0,2.0,0.0
3008,twitter,0.0,22.0,0.0,3.0,0.0,3.0,0.0
3009,two,0.0,0.0,0.0,5.0,0.0,5.0,0.0
3010,tying,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3011,type,0.0,47.0,0.0,1.0,0.0,1.0,0.0
3012,typeallfull,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3013,typeof,0.0,2.0,0.0,1.0,0.0,1.0,0.0
3014,types,0.0,0.0,0.0,4.0,0.0,4.0,0.0
3015,typethis,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3016,typical,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3017,uae,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3018,uhcsr,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3019,uitoolbar,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3020,ultimate,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3021,ultimately,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3022,unable,0.0,48.0,0.0,3.0,0.0,3.0,0.0
3023,uncheck,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3024,unchecked,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3025,undefined,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3026,under,0.0,9.0,0.0,13.0,0.0,13.0,0.0
3027,undergraduates,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3028,underlying,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3029,underneath,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3030,understand,0.0,10.0,0.0,0.0,0.0,0.0,0.0
3031,unhappy,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3032,unintended,0.0,23.0,0.0,0.0,0.0,0.0,0.0
3033,unique,0.0,2.0,0.0,2.0,0.0,2.0,0.0
3034,united,0.0,2.0,0.0,1.0,0.0,1.0,0.0
3035,unless,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3036,unlocking,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3037,unnecessary,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3038,uno,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3039,unprotected,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3040,unsubscribe,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3041,until,0.0,0.0,0.0,9.0,0.0,8.0,0.0
3042,unwavering,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3043,upcoming,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3044,update,0.0,2.0,0.0,1.0,0.0,1.0,0.0
3045,updateaffiliateid,0.0,0.0,0.0,3.0,0.0,3.0,0.0
3046,updated,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3047,updates,0.0,2.0,0.0,3.0,0.0,4.0,0.0
3048,updating,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3049,upgrades,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3050,upheld,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3051,upload,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3052,uploading,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3053,uplog,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3054,upon,0.0,1.0,0.0,2.0,0.0,2.0,0.0
3055,upper,0.0,20.0,0.0,0.0,0.0,0.0,0.0
3056,urban,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3057,urges,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3058,urinary,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3059,url,0.0,0.0,0.0,2.0,0.0,3.0,0.0
3060,urogynecologist,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3061,usa,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3062,usar,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3063,usd,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3064,use,0.0,7.0,0.0,28.0,0.0,25.0,0.0
3065,usecontact,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3066,used,0.0,8.0,0.0,14.0,0.0,14.0,0.0
3067,usematchviewport,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3068,user,0.0,4.0,0.0,12.0,0.0,13.0,0.0
3069,username,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3070,users,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3071,uses,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3072,using,0.0,7.0,0.0,10.0,0.0,9.0,0.0
3073,usstaff,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3074,uterine,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3075,uterus,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3076,uti,0.0,0.0,0.0,3.0,0.0,3.0,0.0
3077,uvmlarnermed,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3078,vaccination,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3079,vaccine,0.0,4.0,0.0,16.0,0.0,14.0,0.0
3080,vaccines,0.0,0.0,0.0,16.0,0.0,14.0,0.0
3081,vagina,0.0,0.0,0.0,4.0,0.0,4.0,0.0
3082,vaginal,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3083,val,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3084,valid,0.0,0.0,0.0,16.0,0.0,14.0,0.0
3085,validated,0.0,0.0,0.0,17.0,0.0,15.0,0.0
3086,validation,0.0,0.0,0.0,6.0,0.0,6.0,0.0
3087,valley,0.0,17.0,0.0,0.0,0.0,0.0,0.0
3088,valuable,0.0,0.0,0.0,3.0,0.0,3.0,0.0
3089,value,0.0,53.0,0.0,13.0,0.0,13.0,0.0
3090,valued,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3091,values,0.0,2.0,0.0,2.0,0.0,2.0,0.0
3092,valueyes,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3093,var,0.0,26.0,0.0,132.0,0.0,152.0,0.0
3094,variable,0.0,0.0,0.0,4.0,0.0,4.0,0.0
3095,variables,0.0,23.0,0.0,2.0,0.0,2.0,0.0
3096,variableusedoutofscope,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3097,variety,0.0,7.0,0.0,0.0,0.0,0.0,0.0
3098,various,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3099,vars,0.0,0.0,0.0,1.0,0.0,2.0,0.0
3100,vascular,0.0,6.0,0.0,0.0,0.0,0.0,0.0
3101,vascularmental,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3102,vehicle’s,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3103,venezuela,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3104,venues,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3105,verification,0.0,17.0,0.0,0.0,0.0,0.0,0.0
3106,verify,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3107,vermont,0.0,17.0,0.0,2.0,0.0,2.0,0.0
3108,vermonters,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3109,version,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3110,very,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3111,veteran,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3112,veterans',0.0,1.0,0.0,0.0,0.0,0.0,0.0
3113,via,0.0,2.0,0.0,3.0,0.0,3.0,0.0
3114,vic,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3115,vice,0.0,0.0,0.0,14.0,0.0,14.0,0.0
3116,video,0.0,5.0,0.0,38.0,0.0,38.0,0.0
3117,videos,0.0,5.0,0.0,6.0,0.0,6.0,0.0
3118,vietnam,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3119,view,0.0,9.0,0.0,10.0,0.0,7.0,0.0
3120,viewed,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3121,views,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3122,vigorously,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3123,virgin,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3124,virtual,0.0,4.0,0.0,2.0,0.0,2.0,0.0
3125,virus,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3126,visa,0.0,2.0,0.0,1.0,0.0,1.0,0.0
3127,visible,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3128,vision,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3129,visionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3130,visit,0.0,7.0,0.0,12.0,0.0,8.0,0.0
3131,visiting,0.0,10.0,0.0,0.0,0.0,0.0,0.0
3132,visitors,0.0,26.0,0.0,0.0,0.0,0.0,0.0
3133,visual,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3134,vital,0.0,1.0,0.0,4.0,0.0,4.0,0.0
3135,voices,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3136,void,0.0,0.0,0.0,9.0,0.0,8.0,0.0
3137,volunteer,0.0,18.0,0.0,9.0,0.0,9.0,0.0
3138,volunteering,0.0,0.0,0.0,5.0,0.0,5.0,0.0
3139,volunteers,0.0,31.0,0.0,1.0,0.0,1.0,0.0
3140,voting,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3141,vulva,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3142,vulvar,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3143,wade,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3144,wait,0.0,2.0,0.0,1.0,0.0,1.0,0.0
3145,waiting,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3146,walking,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3147,want,0.0,8.0,0.0,13.0,0.0,14.0,0.0
3148,washington,0.0,4.0,0.0,3.0,0.0,3.0,0.0
3149,watch,0.0,3.0,0.0,1.0,0.0,1.0,0.0
3150,watching,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3151,way,0.0,1.0,0.0,3.0,0.0,3.0,0.0
3152,wayne,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3153,ways,0.0,7.0,0.0,5.0,0.0,5.0,0.0
3154,we'll,0.0,0.0,0.0,3.0,0.0,3.0,0.0
3155,we're,0.0,1.0,0.0,2.0,0.0,2.0,0.0
3156,wear,0.0,4.0,0.0,1.0,0.0,1.0,0.0
3157,web,0.0,4.0,0.0,1.0,0.0,0.0,0.0
3158,website,0.0,4.0,0.0,11.0,0.0,11.0,0.0
3159,website's,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3160,wed,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3161,wednesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3162,weekday,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3163,weekly,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3164,weeks,0.0,12.0,0.0,11.0,0.0,11.0,0.0
3165,weight,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3166,welcome,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3167,welcomes,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3168,welcoming,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3169,well,0.0,8.0,0.0,5.0,0.0,5.0,0.0
3170,wellbeing,0.0,8.0,0.0,0.0,0.0,0.0,0.0
3171,wellness,0.0,30.0,0.0,6.0,0.0,6.0,0.0
3172,went,0.0,2.0,0.0,1.0,0.0,1.0,0.0
3173,weren't,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3174,west,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3175,western,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3176,we’ll,0.0,0.0,0.0,3.0,0.0,3.0,0.0
3177,we’re,0.0,2.0,0.0,2.0,0.0,2.0,0.0
3178,we’ve,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3179,what,0.0,18.0,0.0,24.0,0.0,23.0,0.0
3180,whatever,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3181,when,0.0,17.0,0.0,41.0,0.0,41.0,0.0
3182,whenever,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3183,where,0.0,5.0,0.0,3.0,0.0,3.0,0.0
3184,wherever,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3185,whether,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3186,which,0.0,9.0,0.0,2.0,0.0,2.0,0.0
3187,while,0.0,68.0,0.0,6.0,0.0,6.0,0.0
3188,white,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3189,who,0.0,27.0,0.0,10.0,0.0,10.0,0.0
3190,whom,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3191,whrc,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3192,why,0.0,14.0,0.0,3.0,0.0,3.0,0.0
3193,wicketpage,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3194,wide,0.0,7.0,0.0,0.0,0.0,0.0,0.0
3195,width,0.0,0.0,0.0,5.0,0.0,5.0,0.0
3196,willamette,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3197,williamette,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3198,willing,0.0,0.0,0.0,3.0,0.0,3.0,0.0
3199,win,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3200,window,0.0,5.0,0.0,3.0,0.0,6.0,0.0
3201,windows,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3202,wisdom,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3203,wish,0.0,0.0,0.0,3.0,0.0,2.0,0.0
3204,withdrawal,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3205,within,0.0,10.0,0.0,3.0,0.0,2.0,0.0
3206,without,0.0,4.0,0.0,6.0,0.0,6.0,0.0
3207,women,0.0,4.0,0.0,1.0,0.0,1.0,0.0
3208,women's,0.0,5.0,0.0,18.0,0.0,16.0,0.0
3209,won't,0.0,0.0,0.0,4.0,0.0,4.0,0.0
3210,wonder,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3211,word,0.0,2.0,0.0,1.0,0.0,1.0,0.0
3212,wordexp,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3213,words,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3214,work,0.0,13.0,0.0,6.0,0.0,6.0,0.0
3215,workability,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3216,workforce,0.0,12.0,0.0,0.0,0.0,0.0,0.0
3217,working,0.0,34.0,0.0,0.0,0.0,0.0,0.0
3218,workplace,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3219,works,0.0,0.0,0.0,3.0,0.0,3.0,0.0
3220,workshop,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3221,workstest,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3222,world,0.0,5.0,0.0,1.0,0.0,1.0,0.0
3223,worried,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3224,would,0.0,5.0,0.0,3.0,0.0,3.0,0.0
3225,woven,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3226,wrap,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3227,write,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3228,writing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3229,written,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3230,yard,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3231,year,0.0,15.0,0.0,18.0,0.0,18.0,0.0
3232,year's,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3233,years,0.0,46.0,0.0,61.0,0.0,61.0,0.0
3234,yellow,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3235,yellowbelt,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3236,york,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3237,you,0.0,144.0,0.0,184.0,0.0,176.0,0.0
3238,you'll,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3239,you're,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3240,younextclear,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3241,young,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3242,your,0.0,161.0,0.0,267.0,0.0,248.0,0.0
3243,yourself,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3244,youtube,0.0,24.0,0.0,2.0,0.0,2.0,0.0
3245,you’ll,0.0,9.0,0.0,0.0,0.0,0.0,0.0
3246,you’re,0.0,1.0,0.0,1.0,0.0,1.0,0.0
