,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
5276,state,30.0,60.0,19.0,0.0,9.0,5.0,19.0
5277,stated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5278,statement,0.0,6.0,2.0,0.0,0.0,2.0,2.0
5279,statementdata,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5280,statementisnotterminated,0.0,10.0,4.0,0.0,0.0,0.0,4.0
5281,statements,0.0,1.0,0.0,0.0,0.0,5.0,0.0
5282,states,7.0,35.0,9.0,0.0,5.0,1.0,9.0
5283,states',1.0,0.0,0.0,0.0,0.0,0.0,0.0
5284,states—this,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5285,statewide,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5286,state’s,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5287,static,0.0,2.0,0.0,0.0,2.0,0.0,0.0
5288,stating,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5289,statistical,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5290,statistics,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5291,statisticsdomain,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5292,status,0.0,5.0,0.0,0.0,0.0,0.0,0.0
5293,statute,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5294,stay,2.0,17.0,3.0,0.0,3.0,1.0,3.0
5295,staying,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5296,std,0.0,16.0,6.0,0.0,0.0,0.0,5.0
5297,stds,0.0,5.0,1.0,0.0,0.0,0.0,1.0
5298,steady,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5299,steal,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5300,steer,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5301,step,1.0,5.0,1.0,0.0,0.0,0.0,1.0
5302,steps,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5303,sterilization,0.0,12.0,2.0,0.0,0.0,0.0,2.0
5304,sterk,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,sti,1.0,9.0,0.0,0.0,0.0,0.0,0.0
5306,stick,0.0,16.0,0.0,0.0,0.0,0.0,0.0
5307,sticking,0.0,6.0,0.0,0.0,0.0,0.0,0.0
5308,sticky,0.0,26.0,6.0,0.0,1.0,0.0,6.0
5309,still,3.0,44.0,5.0,0.0,0.0,1.0,5.0
5310,stimulate,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5311,stis,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5312,stitt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,stitt’s,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5314,stock,0.0,38.0,0.0,0.0,0.0,0.0,0.0
5315,stocked,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5316,stocks,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5317,stolen,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5318,stomach,0.0,6.0,0.0,0.0,0.0,0.0,0.0
5319,stomach”,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5320,stone,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5321,stop,4.0,21.0,4.0,0.0,0.0,0.0,4.0
5322,stopped,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5323,stopping,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5324,stops,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5325,storage,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5326,store,1.0,7.0,8.0,0.0,0.0,2.0,8.0
5327,stored,0.0,8.0,0.0,0.0,0.0,1.0,0.0
5328,storenow,0.0,0.0,2.0,0.0,0.0,0.0,2.0
5329,stores,0.0,5.0,0.0,0.0,0.0,0.0,0.0
5330,store®,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5331,stories,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5332,storieslatest,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5333,storiesvideospring,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5334,storing,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5335,storm,0.0,0.0,0.0,0.0,18.0,0.0,0.0
5336,storms,0.0,0.0,0.0,0.0,7.0,0.0,0.0
5337,story,13.0,19.0,8.0,0.0,0.0,0.0,8.0
5338,storyeventstrust,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5339,story”,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5340,straight,0.0,7.0,2.0,0.0,3.0,1.0,2.0
5341,straightforward,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5342,strap,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5343,strategyapplyvice,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5344,strategynyc,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5345,strategyoffice,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5346,strategyremoteoffice,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5347,street,0.0,8.0,1.0,0.0,0.0,1.0,0.0
5348,strength,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5349,stressed,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5350,stressful,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5351,strict,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5352,strictly,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5353,strike,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5354,strikes,2.0,0.0,0.0,0.0,1.0,0.0,0.0
5355,string,0.0,20.0,6.0,0.0,0.0,2.0,6.0
5356,strings,0.0,4.0,1.0,0.0,0.0,0.0,1.0
5357,strip,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5358,stripped,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5359,strive,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5360,strong,1.0,1.0,2.0,0.0,3.0,0.0,2.0
5361,stronger,1.0,0.0,2.0,0.0,0.0,0.0,2.0
5362,strongly,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5363,struck,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5364,struggle,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5365,struggling,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5366,stubborn,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5367,stubbornly,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5368,student,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5369,students,12.0,3.0,0.0,0.0,0.0,0.0,0.0
5370,studentsrequest,13.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,studies,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5372,study,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5373,stuff,0.0,8.0,0.0,0.0,0.0,0.0,0.0
5374,stunning,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5375,stunt,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5376,style,0.0,13.0,1.0,0.0,0.0,1.0,1.0
5377,styles,0.0,19.0,4.0,0.0,0.0,0.0,4.0
5378,stylesoldout,0.0,22.0,0.0,0.0,0.0,0.0,0.0
5379,styling,0.0,10.0,3.0,0.0,0.0,0.0,3.0
5380,stylize,0.0,8.0,4.0,0.0,0.0,0.0,4.0
5381,subcontractors,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5382,subdomain,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5383,subject,1.0,5.0,1.0,0.0,2.0,9.0,1.0
5384,submission,0.0,8.0,2.0,0.0,0.0,2.0,2.0
5385,submit,1.0,22.0,7.0,0.0,0.0,1.0,7.0
5386,submitbtn,0.0,2.0,1.0,0.0,0.0,0.0,1.0
5387,submitpresegue,0.0,2.0,2.0,0.0,0.0,0.0,2.0
5388,submitsegue,0.0,10.0,4.0,0.0,0.0,0.0,4.0
5389,submitted,0.0,15.0,2.0,0.0,0.0,1.0,2.0
5390,submitting,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5391,subpoena,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5392,subscribe,0.0,2.0,4.0,0.0,0.0,0.0,4.0
5393,subscriber,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5394,subscribers,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5395,subscription,0.0,0.0,0.0,0.0,20.0,0.0,0.0
5396,subscriptions,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5397,subsidized,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5398,substitute,0.0,0.0,0.0,0.0,1.0,3.0,0.0
5399,subtract,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5400,successful,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5401,successfully,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5402,such,2.0,35.0,5.0,0.0,0.0,18.0,5.0
5403,sudan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5404,sudden,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5405,sue,4.0,1.0,0.0,0.0,0.0,0.0,0.0
5406,sues,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5407,suffered,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5408,sufficient,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5409,suggest,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5410,suggestions,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5411,suggestionsdental,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5412,suit,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5413,suite,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5414,suits,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5415,sulfa,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5416,summary,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5417,summer,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5418,summons,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5419,sun,2.0,1.0,1.0,0.0,0.0,0.0,1.0
5420,sunday,0.0,1.0,1.0,0.0,1.0,0.0,1.0
5421,sundays,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5422,sunflower,3.0,0.0,0.0,0.0,0.0,0.0,1.0
5423,suomifrance,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5424,super,0.0,6.0,0.0,0.0,0.0,0.0,0.0
5425,supermajority,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5426,supervised,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5427,supervision,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5428,supplied,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5429,supplies,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5430,supply,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5431,support,19.0,41.0,6.0,0.0,2.0,4.0,6.0
5432,supported,2.0,4.0,2.0,0.0,0.0,3.0,2.0
5433,supporter,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5434,supporters,0.0,3.0,1.0,0.0,0.0,0.0,1.0
5435,supporting,2.0,1.0,1.0,0.0,0.0,0.0,1.0
5436,supportive,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5437,supports,0.0,2.0,1.0,0.0,0.0,0.0,1.0
5438,supposed,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5439,suppositories,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5440,supreme,20.0,16.0,5.0,0.0,0.0,0.0,5.0
5441,sur,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5442,sure,3.0,101.0,6.0,0.0,0.0,5.0,6.0
5443,surf,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5444,surge,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5445,surgery,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5446,surgical,2.0,4.0,1.0,0.0,0.0,0.0,1.0
5447,surgically,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5448,surprise,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5449,surprises,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5450,surrounding,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5451,survey,0.0,2.0,2.0,0.0,0.0,0.0,2.0
5452,surveys,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5453,surveyscontent,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5454,survive,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5455,surviving,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5456,susceptible,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5457,suspected,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5458,suspend,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5459,sustain,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5460,svenskaswitzerland,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5461,svg,0.0,0.0,3.0,0.0,0.0,0.0,3.0
5462,svp,0.0,0.0,4.0,0.0,0.0,0.0,4.0
5463,swallow,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5464,sweat,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5465,sweeping,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5466,swept,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5467,swiftly,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5468,swings,0.0,0.0,0.0,0.0,3.0,0.0,0.0
5469,switch,1.0,12.0,1.0,0.0,0.0,0.0,1.0
5470,switching,0.0,6.0,0.0,0.0,0.0,0.0,0.0
5471,switzerland,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5472,symptoms,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5473,symptothermal,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5474,sync,0.0,2.0,1.0,0.0,0.0,0.0,1.0
5475,syncing,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5476,synonymous,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5477,syntax,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5478,synthetic,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5479,system,2.0,2.0,0.0,0.0,3.0,3.0,0.0
5480,systemcms,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5481,systems,0.0,1.0,0.0,0.0,0.0,2.0,0.0
5482,tab,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5483,table,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5484,tablespoons,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5485,tablinks,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5486,tabs,0.0,2.0,1.0,0.0,0.0,0.0,1.0
5487,tag,0.0,3.0,2.0,0.0,0.0,0.0,2.0
5488,tagalogsamoa,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5489,tags,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5490,tahlequah,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5491,tailored,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5492,tailoring,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5493,take,28.0,206.0,13.0,0.0,7.0,3.0,13.0
5494,taken,2.0,27.0,0.0,0.0,2.0,0.0,0.0
5495,takes,10.0,23.0,0.0,0.0,3.0,1.0,0.0
5496,taking,0.0,33.0,3.0,0.0,1.0,0.0,3.0
5497,talent,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5498,tales,0.0,0.0,0.0,0.0,3.0,0.0,0.0
5499,talk,3.0,45.0,2.0,0.0,0.0,2.0,2.0
5500,talking,1.0,20.0,1.0,0.0,0.0,1.0,1.0
5501,talks,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5502,tall,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,tank,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5504,tanks,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5505,tap,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5506,taraji,0.0,2.0,2.0,0.0,0.0,0.0,2.0
5507,target,0.0,34.0,10.0,0.0,0.0,0.0,10.0
5508,targeted,1.0,7.0,0.0,0.0,0.0,0.0,0.0
5509,targetheight,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5510,targeting,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5511,targetwidth,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5512,tarina,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5513,tasks,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5514,tax,1.0,7.0,6.0,0.0,5.0,0.0,6.0
5515,teach,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5516,teachers,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5517,team,0.0,9.0,3.0,0.0,1.0,4.0,3.0
5518,tear,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5519,tears,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5520,teaspoon,0.0,6.0,0.0,0.0,0.0,0.0,0.0
5521,technical,0.0,5.0,0.0,0.0,0.0,2.0,0.0
5522,technologies,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5523,technology,0.0,0.0,0.0,0.0,9.0,0.0,0.0
5524,techy,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5525,tee,0.0,8.0,0.0,0.0,0.0,0.0,0.0
5526,teens,0.0,5.0,4.0,0.0,0.0,1.0,4.0
5527,telecommunications,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5528,telecommuteroffice,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5529,teleconferences,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5530,telegram,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,telegraph,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5532,telehealth,0.0,37.0,8.0,0.0,0.0,0.0,8.0
5533,telemedicine,10.0,4.0,0.0,0.0,0.0,2.0,0.0
5534,telemetrybasedata,0.0,5.0,2.0,0.0,0.0,0.0,2.0
5535,telemetryitem,0.0,5.0,2.0,0.0,0.0,0.0,2.0
5536,telephone,0.0,3.0,2.0,0.0,0.0,5.0,2.0
5537,tell,1.0,30.0,5.0,0.0,2.0,9.0,5.0
5538,teller,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5539,tells,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5540,temp,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5541,temperature,0.0,6.0,0.0,0.0,10.0,0.0,0.0
5542,temperatures,0.0,0.0,0.0,0.0,13.0,0.0,0.0
5543,temporarily,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5544,ten,1.0,4.0,0.0,0.0,0.0,0.0,0.0
5545,tennessee,5.0,10.0,3.0,0.0,0.0,0.0,3.0
5546,tennis,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5547,tenth,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5548,term,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5549,terminate,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5550,terms,1.0,45.0,10.0,0.0,1.0,20.0,10.0
5551,terrified,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5552,terrifying,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5553,terror,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5554,test,0.0,7.0,2.0,0.0,1.0,8.0,2.0
5555,tested,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5556,tester,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5557,testicular,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5558,testimonialsarticles,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5559,testimonialsphoto,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5560,testing,1.0,23.0,7.0,0.0,0.0,1.0,5.0
5561,texans,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5562,texarkana,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,texas,37.0,6.0,2.0,0.0,1.0,0.0,2.0
5564,texas',1.0,0.0,0.0,0.0,0.0,0.0,0.0
5565,text,0.0,13.0,5.0,0.0,0.0,1.0,5.0
5566,textarea,0.0,0.0,2.0,0.0,0.0,1.0,2.0
5567,textchange,0.0,5.0,1.0,0.0,0.0,0.0,1.0
5568,than,4.0,109.0,8.0,0.0,8.0,4.0,8.0
5569,thank,0.0,6.0,5.0,0.0,0.0,1.0,5.0
5570,thankful,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5571,thanks,0.0,1.0,0.0,0.0,2.0,1.0,0.0
5572,thanksgiving,0.0,3.0,1.0,0.0,0.0,0.0,1.0
5573,that's,0.0,10.0,2.0,0.0,2.0,0.0,2.0
5574,that—you,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5575,that’ll,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5576,that’s,0.0,33.0,0.0,0.0,0.0,0.0,0.0
5577,thaw,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5578,thead,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5579,theater,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5580,theibm,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5581,their,16.0,74.0,1.0,0.0,1.0,14.0,1.0
5582,them,6.0,48.0,5.0,0.0,1.0,3.0,5.0
5583,theme,0.0,2.0,1.0,0.0,0.0,3.0,1.0
5584,themes,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5585,themselves—which,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5586,then,0.0,62.0,2.0,0.0,2.0,4.0,2.0
5587,theory,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5588,therapy,2.0,12.0,4.0,0.0,0.0,0.0,4.0
5589,there,6.0,82.0,2.0,0.0,5.0,2.0,3.0
5590,there's,1.0,4.0,2.0,0.0,0.0,0.0,2.0
5591,therefore,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5592,therein,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5593,there’s,0.0,35.0,2.0,0.0,0.0,1.0,2.0
5594,thermivaâ®,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5595,thermometer,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5596,these,12.0,44.0,4.0,0.0,13.0,22.0,4.0
5597,they,11.0,109.0,7.0,0.0,6.0,5.0,7.0
5598,they'll,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5599,they're,1.0,3.0,1.0,0.0,0.0,0.0,1.0
5600,they’ll,0.0,10.0,0.0,0.0,0.0,1.0,0.0
5601,they’re,0.0,19.0,0.0,0.0,0.0,0.0,0.0
5602,they’ve,0.0,0.0,2.0,0.0,0.0,0.0,2.0
5603,thicken,0.0,6.0,0.0,0.0,0.0,0.0,0.0
5604,thickens,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5605,thin,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5606,thing,0.0,23.0,1.0,0.0,0.0,0.0,1.0
5607,things,2.0,63.0,0.0,0.0,0.0,0.0,0.0
5608,thing—except,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5609,think,0.0,38.0,5.0,0.0,1.0,1.0,5.0
5610,thinking,0.0,7.0,0.0,0.0,0.0,0.0,0.0
5611,thinkprogress,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5612,third,0.0,12.0,0.0,0.0,3.0,13.0,0.0
5613,thirdpartyid,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5614,thirdpartyuser,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5615,this,21.0,417.0,85.0,0.0,30.0,65.0,85.0
5616,thisplugin,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5617,thompson,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,those,4.0,162.0,2.0,0.0,1.0,11.0,2.0
5619,though,0.0,10.0,0.0,0.0,0.0,0.0,0.0
5620,thought,0.0,7.0,0.0,0.0,0.0,0.0,0.0
5621,thoughtless,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5622,thousands,0.0,2.0,1.0,0.0,1.0,0.0,1.0
5623,threat,0.0,3.0,0.0,0.0,0.0,2.0,0.0
5624,threaten,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5625,threatened,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,threatening,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5627,threatens,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5628,threats,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5629,three,0.0,75.0,0.0,0.0,6.0,1.0,0.0
5630,thrive,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5631,thriving,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5632,through,9.0,74.0,11.0,0.0,10.0,17.0,11.0
5633,throughout,1.0,3.0,0.0,0.0,0.0,0.0,0.0
5634,throw,0.0,2.0,0.0,0.0,0.0,2.0,0.0
5635,throws,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5636,thumb,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5637,thumbnails,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5638,thunderstorms,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5639,thurs,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5640,thursday,0.0,2.0,0.0,0.0,1.0,0.0,0.0
5641,ticket©,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5642,tide,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5643,tiene,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5644,tiktok,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5645,tile,0.0,2.0,1.0,0.0,0.0,0.0,1.0
5646,tiller,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,tiller's,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,tiller’s,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5649,time,14.0,149.0,8.0,0.0,7.0,9.0,10.0
5650,time',0.0,1.0,0.0,0.0,0.0,0.0,0.0
5651,timeframe,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5652,timefull,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5653,timeline,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5654,timeliness,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5655,timely,0.0,0.0,0.0,0.0,1.0,4.0,0.0
5656,timeno,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5657,timeout,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5658,timerid,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5659,times,15.0,14.0,1.0,0.0,0.0,2.0,1.0
5660,timewhere,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5661,timeâ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5662,time—for,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5663,timing,1.0,4.0,0.0,0.0,0.0,1.0,0.0
5664,timor,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5665,tiny,1.0,4.0,0.0,0.0,0.0,0.0,0.0
5666,tip,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5667,tips,0.0,4.0,0.0,0.0,6.0,1.0,0.0
5668,tipsheet,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5669,tipssee,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5670,tipsvideocan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5671,tire,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5672,tires,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5673,tissue,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5674,tissues,0.0,0.0,0.0,0.0,1.0,0.0,0.0
